date,sector_id,name,type,main_net_yi,turnover_yi,pct_chg,main_ratio,hotscore,life,up_cnt,down_cnt,fund_streak
2026-09-10,BK1272,旅游及景区,行业,1.02,63.4,0.02,1.61,86.1,观察,8.0,19.0,1
2026-09-10,BK1562,人工景区,行业,0.89,20.7,0.43,4.32,86.0,观察,2.0,3.0,1
2026-09-10,BK1502,林业Ⅲ,行业,0.92,36.3,-0.9,2.54,85.0,强势延续,1.0,3.0,2
2026-09-10,BK1255,林业Ⅱ,行业,0.92,36.3,-0.9,2.54,85.0,强势延续,1.0,3.0,2
2026-09-10,BK1612,农商行Ⅲ,行业,0.92,24.4,1.17,3.78,85.0,形成,10.0,0,2
2026-09-10,BK1361,期货,行业,0.55,8.9,1.22,6.23,85.0,观察,4.0,0,1
2026-09-10,BK1314,风电整机,行业,0.81,27.8,1.35,2.92,84.7,观察,4.0,1.0,1
2026-09-10,BK1016,汽车服务,行业,0.49,6.7,0.06,7.35,84.5,观察,3.0,6.0,1
2026-09-10,BK1283,银行,行业,3.37,278.3,1.47,1.21,84.0,观察,42.0,0,1
2026-09-10,BK0475,银行Ⅱ,行业,3.37,278.3,1.47,1.21,84.0,观察,42.0,0,1
2026-09-10,BK1359,金融控股,行业,1.83,30.4,2.12,6.04,83.9,观察,8.0,1.0,1
2026-09-10,BK1463,水泥制品,行业,0.57,6.0,0.25,9.45,83.6,观察,3.0,6.0,1
2026-09-10,BK0566,滨海新区,概念,1.86,40.7,-0.02,4.56,83.5,观察,6.0,14.0,1
2026-09-10,BK1649,油气资源,概念,4.38,460.8,-0.95,0.95,83.3,形成,32.0,118.0,3
2026-09-10,BK1489,快递,行业,0.59,14.0,1.91,4.22,83.1,观察,3.0,1.0,1
2026-09-10,BK1076,建筑节能,概念,7.86,99.7,-0.58,7.88,83.1,观察,12.0,41.0,1
2026-09-10,BK1635,长期破净,概念,3.76,421.1,0.22,0.89,83.1,观察,88.0,87.0,1
2026-09-10,BK0738,多元金融,行业,2.27,71.5,1.05,3.17,82.9,观察,19.0,6.0,1
2026-09-10,BK1520,综合乘用车,行业,2.66,17.8,-0.47,14.92,82.7,形成,1.0,5.0,2
2026-09-10,BK1208,建筑材料,行业,17.02,279.4,0.06,6.09,82.6,观察,24.0,51.0,1
2026-09-10,BK1032,风电设备,行业,4.51,75.4,0.81,5.99,82.4,观察,17.0,14.0,1
2026-09-10,BK0992,REITs概念,概念,1.56,60.8,-0.09,2.57,82.2,观察,7.0,15.0,1
2026-09-10,BK1109,供销社概念,概念,0.06,97.3,-0.89,0.07,82.2,强势延续,5.0,16.0,2
2026-09-10,BK1098,生物质能发电,概念,0.0,49.7,-0.18,0.01,81.7,形成,15.0,17.0,2
2026-09-10,BK1313,风电零部件,行业,3.7,47.6,0.71,7.79,81.4,试探,13.0,13.0,1
2026-09-10,BK1471,工程咨询服务Ⅲ,行业,17.99,70.3,-1.37,25.58,80.5,形成,8.0,37.0,2
2026-09-10,BK0726,工程咨询服务Ⅱ,行业,17.99,70.3,-1.37,25.58,80.5,形成,8.0,37.0,2
2026-09-10,BK0966,碳交易,概念,3.83,413.6,-0.46,0.93,80.5,观察,40.0,95.0,1
2026-09-10,BK1581,预加工食品,行业,1.31,23.4,-1.75,5.58,80.3,强势延续,3.0,8.0,2
2026-09-10,BK1474,钢结构,行业,0.13,8.7,0.01,1.51,80.3,形成,4.0,6.0,2
2026-09-10,BK0421,铁路公路,行业,0.66,35.4,-0.21,1.88,80.2,观察,12.0,19.0,1
2026-09-10,BK1485,铁路运输,行业,0.63,12.4,-0.26,5.04,80.1,形成,2.0,4.0,2
2026-09-10,BK1491,端到端供应链服务,行业,0.25,5.4,0.09,4.64,80.0,观察,2.0,5.0,1
2026-09-10,BK1636,红利破净股,概念,0.53,219.3,0.18,0.24,79.9,观察,22.0,16.0,1
2026-09-10,BK1561,旅游综合,行业,0.31,14.8,-0.48,2.1,79.8,观察,2.0,7.0,1
2026-09-10,BK1002,激光雷达,概念,3.86,319.1,-0.8,1.21,79.8,形成,11.0,32.0,2
2026-09-10,BK1611,国有大型银行Ⅲ,行业,1.06,79.8,1.51,1.32,79.7,观察,6.0,0,1
2026-09-10,BK1723,低市净率,概念,0.87,425.5,-0.31,0.2,79.6,观察,68.0,118.0,1
2026-09-10,BK1483,高速公路,行业,0.32,16.4,0.13,1.93,79.5,观察,8.0,10.0,1
2026-09-10,BK1107,科创板做市商,概念,6.06,79.1,0.87,7.66,79.5,试探,14.0,0,1
2026-09-10,BK0980,化债(AMC)概念,概念,2.47,133.4,-0.32,1.85,79.0,形成,20.0,38.0,2
2026-09-10,BK1714,金融地产风格,概念,11.51,559.2,0.83,2.06,78.9,观察,86.0,14.0,1
2026-09-10,BK1203,非银金融,行业,12.9,347.8,0.87,3.71,78.7,试探,67.0,12.0,1
2026-09-10,BK1364,资产管理,行业,0.48,5.2,-0.08,9.25,78.4,形成,1.0,3.0,3
2026-09-10,BK0672,沪企改革,概念,0.59,60.2,-0.89,0.99,78.1,观察,8.0,30.0,1
2026-09-10,BK0985,换电概念,概念,2.21,121.4,-0.84,1.82,78.0,观察,13.0,31.0,1
2026-09-10,BK1563,自然景区,行业,-0.18,28.0,0.2,-0.65,77.9,撤退,4.0,9.0,0
2026-09-10,BK0637,互联网金融,概念,12.51,784.9,0.13,1.59,77.9,观察,100.0,86.0,1
2026-09-10,BK0868,GDR,概念,0.72,61.3,-0.06,1.18,77.9,观察,6.0,5.0,1
2026-09-10,BK1385,航天装备Ⅲ,行业,1.92,36.4,-0.2,5.27,77.8,观察,5.0,4.0,1
2026-09-10,BK1232,航天装备Ⅱ,行业,1.92,36.4,-0.2,5.27,77.8,观察,5.0,4.0,1
2026-09-10,BK0801,增强现实,概念,5.9,182.6,-0.58,3.23,77.7,试探,10.0,35.0,1
2026-09-10,BK1103,熔盐储能,概念,0.68,20.8,-0.72,3.26,77.5,观察,3.0,8.0,1
2026-09-10,BK1240,厨卫电器,行业,3.46,19.0,1.41,18.19,77.4,试探,4.0,5.0,1
2026-09-10,BK0422,物流,行业,0.03,46.4,-0.62,0.07,77.3,观察,11.0,36.0,1
2026-09-10,BK1481,港口,行业,-0.11,37.9,0.24,-0.28,77.2,观察,11.0,5.0,0
2026-09-10,BK1538,瓷砖地板,行业,0.56,18.4,0.3,3.05,77.1,形成,5.0,7.0,2
2026-09-10,BK0711,券商概念,概念,14.26,257.7,0.81,5.53,76.9,试探,49.0,6.0,1
2026-09-10,BK1698,股权集中,概念,3.75,218.3,-0.78,1.72,76.9,观察,20.0,61.0,1
2026-09-10,BK0724,海绵城市,概念,1.15,47.6,-0.62,2.42,76.8,观察,8.0,26.0,1
2026-09-10,BK1454,其他黑色家电,行业,0.29,7.2,0.28,4.09,76.7,观察,2.0,3.0,1
2026-09-10,BK0937,蚂蚁金服概念,概念,6.31,288.2,-0.48,2.19,76.7,试探,19.0,42.0,1
2026-09-10,BK0983,核污染防治,概念,3.51,65.8,-1.06,5.33,76.7,观察,5.0,27.0,1
2026-09-10,BK1366,证券Ⅲ,行业,12.27,222.2,0.83,5.52,76.5,试探,44.0,5.0,1
2026-09-10,BK0473,证券Ⅱ,行业,12.27,222.2,0.83,5.52,76.5,试探,44.0,5.0,1
2026-09-10,BK1137,存储芯片,概念,20.22,1557.6,-0.18,1.3,76.2,观察,42.0,96.0,1
2026-09-10,BK0740,教育,行业,-0.07,32.5,-0.08,-0.2,75.8,观察,5.0,11.0,0
2026-09-10,BK0464,石油石化,行业,0.85,175.7,-1.65,0.48,75.5,形成,5.0,44.0,3
2026-09-10,BK1570,其他石化,行业,-0.02,25.3,-0.75,-0.07,75.1,撤退,3.0,11.0,0
2026-09-10,BK1152,高带宽内存,概念,2.69,376.8,0.04,0.71,75.0,试探,11.0,17.0,1
2026-09-10,BK1058,地下管网,概念,1.34,60.6,-0.72,2.22,74.8,观察,11.0,44.0,1
2026-09-10,BK1495,生活用纸,行业,1.13,9.2,-1.67,12.39,74.6,形成,1.0,8.0,3
2026-09-10,BK1560,酒店,行业,-0.24,15.0,-0.5,-1.63,74.6,撤退,2.0,4.0,0
2026-09-10,BK1148,BC电池,概念,0.38,112.0,-1.05,0.34,74.4,观察,5.0,23.0,1
2026-09-10,BK1522,其他运输设备,行业,0.27,10.2,-1.3,2.65,73.9,观察,3.0,8.0,1
2026-09-10,BK1251,个护用品,行业,1.35,12.2,-2.05,11.05,73.6,形成,2.0,11.0,2
2026-09-10,BK1465,防水材料,行业,0.11,5.4,0.17,1.95,73.6,形成,1.0,1.0,2
2026-09-10,BK1082,噪声防治,概念,0.26,16.1,-0.19,1.65,73.3,形成,5.0,4.0,2
2026-09-10,BK1379,热力服务,行业,-0.15,56.3,-1.1,-0.27,73.0,观察,5.0,13.0,0
2026-09-10,BK1360,金融信息服务,行业,-0.21,17.9,0.11,-1.15,73.0,观察,1.0,2.0,0
2026-09-10,BK0822,租售同权,概念,-0.11,54.8,-0.61,-0.2,73.0,观察,6.0,17.0,0
2026-09-10,BK0424,水泥,行业,-0.04,20.5,-0.19,-0.17,72.9,观察,5.0,17.0,0
2026-09-10,BK0485,旅游酒店,概念,-1.23,94.4,-0.28,-1.3,72.7,撤退,11.0,28.0,0
2026-09-10,BK0949,氦气概念,概念,5.48,102.1,0.58,5.37,72.6,试探,7.0,10.0,1
2026-09-10,BK1588,通信工程及服务,行业,0.17,28.7,-0.64,0.59,72.5,观察,4.0,14.0,1
2026-09-10,BK1439,膜材料,行业,3.01,80.1,-0.58,3.76,72.4,试探,6.0,15.0,1
2026-09-10,BK0524,参股期货,概念,-0.05,201.5,-0.09,-0.02,72.3,观察,26.0,19.0,0
2026-09-10,BK1669,中盘成长,概念,9.13,1925.6,-0.64,0.47,71.9,试探,60.0,140.0,1
2026-09-10,BK0429,交运设备,概念,1.62,128.0,-1.41,1.26,71.7,试探,8.0,44.0,1
2026-09-10,BK1087,超超临界发电,概念,-0.19,140.7,-0.6,-0.14,71.6,观察,12.0,33.0,0
2026-09-10,BK1214,社会服务,行业,-0.29,143.0,-0.8,-0.2,71.5,观察,18.0,71.0,0
2026-09-10,BK0684,京津冀,概念,-1.01,140.4,-0.94,-0.72,71.3,观察,16.0,38.0,0
2026-09-10,BK1339,被动元件,行业,-0.01,171.0,-0.35,-0.0,71.1,观察,5.0,14.0,0
2026-09-10,BK1476,化学工程,行业,-0.01,6.4,-0.27,-0.12,71.1,观察,3.0,3.0,0
2026-09-10,BK1427,民爆制品,行业,-0.27,21.3,-0.88,-1.25,71.1,观察,3.0,10.0,0
2026-09-10,BK1139,中特估,概念,-0.14,522.8,0.01,-0.03,70.9,观察,39.0,36.0,0
2026-09-10,BK0994,空间站概念,概念,0.85,60.8,-0.91,1.4,70.7,试探,5.0,19.0,1
2026-09-10,BK1572,油气及炼化工程,行业,0.99,26.2,-1.66,3.79,70.5,观察,0,6.0,1
2026-09-10,BK1336,其他电子Ⅲ,行业,2.22,144.1,-1.04,1.54,70.2,试探,5.0,27.0,1
2026-09-10,BK1223,其他电子Ⅱ,行业,2.22,144.1,-1.04,1.54,70.2,试探,5.0,27.0,1
2026-09-10,BK1553,多业态零售,行业,0.08,23.5,-2.28,0.34,70.2,形成,2.0,13.0,3
2026-09-10,BK1289,大众出版,行业,-0.2,49.3,-1.29,-0.4,70.2,撤退,2.0,14.0,0
2026-09-10,BK1218,出版,行业,-0.35,55.9,-1.04,-0.63,70.1,撤退,3.0,22.0,0
2026-09-10,BK0982,电子车牌,概念,0.13,19.0,-0.15,0.66,70.1,试探,6.0,11.0,1
2026-09-10,BK0976,被动元件概念,概念,-0.24,249.6,0.15,-0.1,70.0,观察,10.0,20.0,0
2026-09-10,BK1327,分立器件,行业,0.04,145.1,-0.16,0.03,69.8,形成,4.0,13.0,2
2026-09-10,BK1571,油品石化贸易,行业,0.22,9.5,-1.68,2.27,69.7,形成,0,6.0,3
2026-09-10,BK0450,航运港口,行业,-3.12,176.8,-0.54,-1.77,69.7,观察,16.0,20.0,0
2026-09-10,BK1280,食品加工,行业,0.88,42.0,-2.03,2.1,69.6,形成,4.0,23.0,2
2026-09-10,BK0921,卫星互联网,概念,2.05,541.3,-0.95,0.38,69.6,试探,27.0,74.0,1
2026-09-10,BK1301,游戏Ⅲ,行业,2.07,79.1,-0.53,2.61,69.5,试探,2.0,20.0,1
2026-09-10,BK1046,游戏Ⅱ,行业,2.07,79.1,-0.53,2.61,69.5,试探,2.0,20.0,1
2026-09-10,BK0733,包装材料,概念,0.09,31.6,-1.11,0.27,69.5,形成,4.0,24.0,3
2026-09-10,BK1328,集成电路封测,行业,-0.7,155.6,0.2,-0.45,69.4,观察,4.0,9.0,0
2026-09-10,BK1190,虚拟机器人,概念,2.79,123.8,-0.7,2.25,69.4,试探,5.0,10.0,1
2026-09-10,BK0803,股权转让,概念,-0.94,86.1,-0.72,-1.1,69.4,观察,9.0,32.0,0
2026-09-10,BK1017,资源开采概念,概念,0.16,104.0,-2.0,0.16,69.0,形成,1.0,25.0,4
2026-09-10,BK0493,新能源,概念,-0.51,900.5,-0.15,-0.06,69.0,观察,73.0,136.0,0
2026-09-10,BK1343,物业管理,行业,-0.11,6.3,-0.54,-1.68,68.9,观察,2.0,9.0,0
2026-09-10,BK1130,时空大数据,概念,1.29,57.7,-0.96,2.23,68.9,试探,4.0,23.0,1
2026-09-10,BK1079,户外露营,概念,0.38,33.5,-1.62,1.14,68.9,形成,6.0,27.0,2
2026-09-10,BK1506,农业综合Ⅲ,行业,0.37,5.1,-1.84,7.23,68.8,观察,0,3.0,1
2026-09-10,BK1257,农业综合Ⅱ,行业,0.37,5.1,-1.84,7.23,68.8,观察,0,3.0,1
2026-09-10,BK1490,原材料供应链服务,行业,-0.34,12.4,-0.51,-2.77,68.8,撤退,3.0,9.0,0
2026-09-10,BK1271,酒店餐饮,行业,-0.32,19.3,-1.22,-1.67,68.5,撤退,2.0,8.0,0
2026-09-10,BK1275,油服工程,行业,1.02,51.9,-2.03,1.97,68.3,观察,0,14.0,1
2026-09-10,BK1300,院线,行业,0.24,10.1,-2.31,2.36,68.3,强势延续,0,4.0,2
2026-09-10,BK1466,管材,行业,0.53,9.8,-0.93,5.38,68.1,试探,1.0,6.0,1
2026-09-10,BK1183,谷子经济,概念,-0.19,184.1,-1.46,-0.1,68.1,观察,9.0,69.0,0
2026-09-10,BK1537,成品家居,行业,-0.06,12.5,-0.89,-0.47,67.8,观察,5.0,12.0,0
2026-09-10,BK1210,交通运输,行业,-3.76,278.0,-0.47,-1.35,67.8,观察,40.0,86.0,0
2026-09-10,BK1457,厨房小家电,行业,0.07,12.2,-1.43,0.61,67.7,形成,1.0,10.0,3
2026-09-10,BK1473,园林工程,行业,-0.04,10.2,-0.69,-0.4,67.7,观察,6.0,10.0,0
2026-09-10,BK1682,2026一季报扭亏,概念,1.75,81.8,-1.61,2.13,67.5,观察,2.0,9.0,1
2026-09-10,BK1667,小盘成长,概念,0.15,1596.2,-1.04,0.01,67.5,试探,77.0,274.0,1
2026-09-10,BK1045,房地产服务,行业,-0.29,22.7,-1.16,-1.28,67.3,观察,2.0,13.0,0
2026-09-10,BK1204,国防军工,行业,-2.63,571.4,-0.85,-0.46,67.2,观察,33.0,106.0,0
2026-09-10,BK1376,核力发电,行业,-0.14,12.0,0.32,-1.16,67.1,观察,3.0,0,0
2026-09-10,BK1450,空调,行业,-0.9,29.0,0.0,-3.12,67.0,观察,3.0,1.0,0
2026-09-10,BK1263,摩托车及其他,行业,0.3,17.7,-1.53,1.68,66.6,观察,3.0,17.0,1
2026-09-10,BK1290,教育出版,行业,-0.15,6.5,-0.56,-2.35,66.6,撤退,1.0,8.0,0
2026-09-10,BK1437,改性塑料,行业,0.73,37.5,-1.26,1.96,66.5,形成,4.0,17.0,2
2026-09-10,BK1535,纸包装,行业,-0.3,18.8,-1.13,-1.57,66.5,观察,6.0,15.0,0
2026-09-10,BK0511,ST股,概念,-1.32,114.6,0.16,-1.15,66.5,观察,79.0,110.0,0
2026-09-10,BK1591,通信网络设备及器件,行业,-11.28,751.9,-0.12,-1.5,66.4,观察,14.0,23.0,0
2026-09-10,BK1550,贸易Ⅲ,行业,-0.16,12.8,-0.61,-1.21,66.2,观察,2.0,12.0,0
2026-09-10,BK0484,贸易Ⅱ,行业,-0.16,12.8,-0.61,-1.21,66.2,观察,2.0,12.0,0
2026-09-10,BK1386,军工电子Ⅲ,行业,0.9,136.4,-0.98,0.66,66.0,试探,11.0,50.0,1
2026-09-10,BK1233,军工电子Ⅱ,行业,0.9,136.4,-0.98,0.66,66.0,试探,11.0,50.0,1
2026-09-10,BK1345,商业地产,行业,-0.24,12.6,-0.61,-1.91,66.0,观察,4.0,8.0,0
2026-09-10,BK0476,装修建材,行业,0.29,33.8,-0.89,0.86,65.6,试探,6.0,30.0,1
2026-09-10,BK1547,跨境电商,行业,-0.15,8.7,-0.74,-1.74,65.6,观察,2.0,6.0,0
2026-09-10,BK0685,举牌,概念,0.0,19.5,-0.92,0.02,65.6,试探,3.0,12.0,1
2026-09-10,BK1303,锂电池,行业,9.22,256.8,-1.25,3.59,65.3,试探,7.0,26.0,1
2026-09-10,BK1112,破净股,概念,-2.18,714.2,-0.44,-0.31,65.0,观察,118.0,243.0,0
2026-09-10,BK1595,原料药,行业,0.41,84.4,-1.83,0.48,64.9,试探,7.0,39.0,1
2026-09-10,BK0890,MLCC,概念,1.12,293.2,-0.35,0.38,64.7,试探,9.0,29.0,1
2026-09-10,BK1049,EDR概念,概念,0.66,77.1,-1.23,0.85,64.7,试探,3.0,11.0,1
2026-09-10,BK1482,航运,行业,-3.01,138.8,-1.2,-2.17,64.6,撤退,5.0,15.0,0
2026-09-10,BK1460,照明设备Ⅲ,行业,0.24,9.5,-1.46,2.55,64.4,形成,3.0,12.0,2
2026-09-10,BK1245,照明设备Ⅱ,行业,0.24,9.5,-1.46,2.55,64.4,形成,3.0,12.0,2
2026-09-10,BK1316,光伏辅材,行业,-0.48,27.8,-0.84,-1.73,64.3,观察,4.0,15.0,0
2026-09-10,BK1610,股份制银行Ⅲ,行业,-1.73,77.8,0.88,-2.23,64.3,观察,9.0,0,0
2026-09-10,BK1068,净水概念,概念,-0.97,44.9,-0.24,-2.16,63.8,观察,7.0,14.0,0
2026-09-10,BK1443,橡胶助剂,行业,-0.15,17.1,-1.46,-0.87,63.7,撤退,0,2.0,0
2026-09-10,BK0958,虚拟电厂,概念,-0.69,150.7,-0.17,-0.46,63.7,观察,24.0,51.0,0
2026-09-10,BK0838,东北振兴,概念,-1.5,165.2,-0.64,-0.91,63.5,观察,12.0,41.0,0
2026-09-10,BK1326,半导体设备,行业,0.48,212.9,0.21,0.23,63.4,试探,9.0,16.0,1
2026-09-10,BK1573,油田服务,行业,0.03,25.7,-2.3,0.11,63.4,观察,0,8.0,1
2026-09-10,BK1590,其他通信设备,行业,-0.38,21.0,-0.9,-1.8,63.4,观察,3.0,11.0,0
2026-09-10,BK0915,WiFi,概念,6.35,213.7,-0.87,2.97,63.3,试探,5.0,27.0,1
2026-09-10,BK0807,共享经济,概念,-0.32,25.1,-0.87,-1.28,63.3,观察,4.0,16.0,0
2026-09-10,BK1129,数字水印,概念,-0.29,28.5,-0.57,-1.0,63.1,观察,5.0,13.0,0
2026-09-10,BK1066,民爆概念,概念,-0.6,51.3,-1.08,-1.18,63.1,观察,3.0,18.0,0
2026-09-10,BK0692,旅游概念,概念,-3.02,165.9,-0.95,-1.82,63.1,观察,15.0,48.0,0
2026-09-10,BK0454,塑料,行业,2.63,186.0,-1.42,1.41,63.0,试探,14.0,62.0,1
2026-09-10,BK1322,其他电源设备Ⅲ,行业,-0.81,91.9,-1.29,-0.88,63.0,观察,7.0,21.0,0
2026-09-10,BK1053,低价股,概念,-5.42,234.9,-0.74,-2.31,63.0,观察,38.0,135.0,0
2026-09-10,BK1716,反转股,概念,1.8,185.1,-1.51,0.97,62.8,形成,4.0,12.0,2
2026-09-10,BK0458,仪器仪表,行业,10.3,126.3,-1.69,8.15,62.5,试探,6.0,59.0,1
2026-09-10,BK1401,纺织服装设备,行业,0.54,14.9,-1.31,3.61,62.5,试探,1.0,13.0,1
2026-09-10,BK0813,雄安新区,概念,-1.61,229.6,-0.45,-0.7,62.5,观察,43.0,96.0,0
2026-09-10,BK1587,电信运营商,行业,-0.07,15.1,0.32,-0.47,62.4,观察,2.0,1.0,0
2026-09-10,BK1513,海洋捕捞,行业,-0.0,11.1,-3.59,-0.01,62.2,撤退,0,2.0,0
2026-09-10,BK0856,工业大麻,概念,-0.8,52.5,-1.41,-1.52,62.0,观察,8.0,27.0,0
2026-09-10,BK1470,房屋建设Ⅲ,行业,-1.04,18.0,0.65,-5.8,61.9,观察,2.0,5.0,0
2026-09-10,BK1246,房屋建设Ⅱ,行业,-1.04,18.0,0.65,-5.8,61.9,观察,2.0,5.0,0
2026-09-10,BK1478,装修装饰Ⅲ,行业,-1.25,32.1,-0.54,-3.89,61.9,观察,4.0,16.0,0
2026-09-10,BK0725,装修装饰Ⅱ,行业,-1.25,32.1,-0.54,-3.89,61.9,观察,4.0,16.0,0
2026-09-10,BK1551,百货,行业,-2.14,71.8,-1.57,-2.98,61.9,撤退,4.0,15.0,0
2026-09-10,BK1615,铜,行业,-3.61,239.0,-0.68,-1.51,61.9,观察,4.0,13.0,0
2026-09-10,BK1173,锂矿概念,概念,1.73,305.0,-1.2,0.57,61.9,试探,7.0,32.0,1
2026-09-10,BK1425,胶黏剂及胶带,行业,-0.08,5.3,-0.95,-1.57,61.7,观察,1.0,4.0,0
2026-09-10,BK1390,水务及水治理,行业,-0.37,40.0,-1.34,-0.92,61.6,观察,9.0,39.0,0
2026-09-10,BK0808,军民融合,概念,-4.57,724.3,-0.95,-0.63,61.6,观察,41.0,133.0,0
2026-09-10,BK0996,毛发医疗,概念,-0.24,34.1,-1.46,-0.7,61.4,观察,2.0,18.0,0
2026-09-10,BK1346,住宅开发,行业,-1.1,79.6,-0.73,-1.39,61.2,观察,10.0,50.0,0
2026-09-10,BK1047,数据安全,概念,-0.11,204.7,-0.65,-0.05,61.0,观察,19.0,61.0,0
2026-09-10,BK1202,房地产,行业,-1.93,121.1,-0.73,-1.6,60.8,观察,20.0,78.0,0
2026-09-10,BK1753,光刻胶,概念,0.58,212.7,-1.2,0.27,60.8,形成,9.0,53.0,2
2026-09-10,BK0990,快递概念,概念,-0.41,50.0,-0.94,-0.81,60.8,观察,5.0,34.0,0
2026-09-10,BK1080,新型城镇化,概念,-1.47,122.8,-0.76,-1.2,60.8,观察,23.0,78.0,0
2026-09-10,BK1402,楼宇设备,行业,-0.02,9.1,-1.45,-0.23,60.7,观察,2.0,14.0,0
2026-09-10,BK0818,可燃冰,概念,-0.22,13.7,-1.29,-1.61,60.5,观察,1.0,8.0,0
2026-09-10,BK1641,红利股,概念,-3.32,393.1,-0.59,-0.85,60.5,观察,31.0,65.0,0
2026-09-10,BK1365,租赁,行业,-0.32,5.2,0.44,-6.2,60.4,观察,2.0,0,0
2026-09-10,BK0451,房地产开发,行业,-1.64,98.3,-0.65,-1.67,60.4,观察,18.0,65.0,0
2026-09-10,BK1320,逆变器,行业,0.6,51.3,-0.72,1.18,60.3,试探,2.0,8.0,1
2026-09-10,BK1222,影视院线,行业,-0.52,52.5,-2.24,-0.99,60.3,观察,1.0,17.0,0
2026-09-10,BK1344,产业地产,行业,-0.3,6.1,-0.31,-4.88,60.2,观察,4.0,7.0,0
2026-09-10,BK0604,参股保险,概念,-4.64,248.9,-0.47,-1.86,60.2,观察,28.0,45.0,0
2026-09-10,BK1097,TOPCon电池,概念,-1.8,134.4,-0.9,-1.34,60.1,观察,6.0,34.0,0
2026-09-10,BK0866,人造肉,概念,-0.56,58.1,-2.22,-0.97,59.9,观察,2.0,16.0,0
2026-09-10,BK1054,DRG/DIP,概念,-0.31,18.4,0.17,-1.68,59.7,观察,2.0,16.0,0
