date,sector_id,name,type,main_net_yi,turnover_yi,pct_chg,main_ratio,hotscore,life,up_cnt,down_cnt,fund_streak
2026-09-14,BK1442,炭黑,行业,0.24,12.3,2.42,1.97,83.0,强化,6.0,0,3
2026-09-14,BK1601,医院,行业,2.67,28.1,1.59,9.47,82.8,试探,11.0,2.0,1
2026-09-14,BK1602,诊断服务,行业,0.71,11.2,4.03,6.32,82.8,观察,5.0,0,1
2026-09-14,BK1332,电子化学品Ⅲ,行业,17.63,265.8,2.17,6.63,82.5,试探,32.0,4.0,1
2026-09-14,BK1039,电子化学品Ⅱ,行业,17.63,265.8,2.17,6.63,82.5,试探,32.0,4.0,1
2026-09-14,BK0872,青蒿素,概念,1.34,38.3,2.35,3.49,82.5,试探,11.0,0,1
2026-09-14,BK0807,共享经济,概念,1.45,24.6,1.85,5.9,82.0,试探,14.0,4.0,1
2026-09-14,BK1380,水力发电,行业,1.11,64.0,0.86,1.73,81.9,强势延续,7.0,4.0,2
2026-09-14,BK0885,VPN,概念,2.89,88.6,3.58,3.27,81.8,观察,16.0,3.0,1
2026-09-14,BK0546,玻璃玻纤,行业,8.59,274.5,0.8,3.13,81.4,强势延续,9.0,8.0,2
2026-09-14,BK1530,商用载货车,行业,0.97,20.2,1.87,4.8,81.1,试探,8.0,1.0,1
2026-09-14,BK1044,生物制品,行业,4.8,112.1,2.7,4.28,80.9,试探,51.0,7.0,1
2026-09-14,BK1051,昨日连板_含一字,概念,2.32,66.7,3.53,3.48,80.8,观察,5.0,2.0,1
2026-09-14,BK1174,合成生物,概念,7.54,300.9,1.64,2.51,80.6,试探,98.0,28.0,1
2026-09-14,BK1521,摩托车,行业,0.1,14.7,3.62,0.7,80.5,强化,9.0,0,3
2026-09-14,BK0806,精准医疗,概念,4.37,78.1,2.05,5.59,80.4,试探,40.0,3.0,1
2026-09-14,BK0427,公用事业,行业,5.04,459.9,0.28,1.1,80.2,形成,66.0,67.0,2
2026-09-14,BK0428,电力,行业,5.02,414.0,0.22,1.21,79.9,强势延续,50.0,54.0,2
2026-09-14,BK1251,个护用品,行业,1.31,12.3,1.31,10.66,79.6,强化,11.0,2.0,3
2026-09-14,BK1538,瓷砖地板,行业,1.53,17.5,0.96,8.7,79.3,形成,8.0,4.0,2
2026-09-14,BK0653,养老概念,概念,13.73,290.9,1.22,4.72,79.3,试探,89.0,33.0,1
2026-09-14,BK1325,半导体材料,行业,5.86,252.4,2.36,2.32,79.2,试探,25.0,6.0,1
2026-09-14,BK1712,医药医疗风格,概念,15.18,447.2,1.93,3.39,79.2,试探,82.0,16.0,1
2026-09-14,BK1429,食品及饲料添加剂,行业,0.82,33.9,2.53,2.41,79.1,观察,19.0,6.0,1
2026-09-14,BK0856,工业大麻,概念,1.85,59.4,1.23,3.12,79.0,试探,21.0,13.0,1
2026-09-14,BK1379,热力服务,行业,1.3,55.8,1.41,2.33,78.9,观察,9.0,8.0,1
2026-09-14,BK0675,病毒防治,概念,5.18,160.1,1.67,3.24,78.8,试探,94.0,14.0,1
2026-09-14,BK0622,地热能,概念,6.61,47.7,0.33,13.87,78.7,形成,3.0,6.0,2
2026-09-14,BK1216,医药生物,行业,28.98,902.1,1.97,3.21,78.6,试探,444.0,57.0,1
2026-09-14,BK1535,纸包装,行业,1.74,28.0,1.03,6.2,78.6,试探,13.0,6.0,1
2026-09-14,BK0948,MicroLED,概念,5.35,200.9,2.58,2.66,78.5,试探,32.0,7.0,1
2026-09-14,BK1113,复合集流体,概念,1.36,218.8,2.26,0.62,78.5,观察,25.0,5.0,1
2026-09-14,BK1003,抽水蓄能,概念,9.45,230.9,0.37,4.09,78.2,观察,20.0,21.0,1
2026-09-14,BK0865,电子烟,概念,3.64,353.4,2.1,1.03,78.2,试探,40.0,11.0,1
2026-09-14,BK1106,创新药,概念,16.18,524.5,2.38,3.08,78.1,试探,188.0,14.0,1
2026-09-14,BK1753,光刻胶,概念,3.86,199.6,1.47,1.93,78.1,形成,52.0,10.0,2
2026-09-14,BK0855,纳米银,概念,0.99,64.6,1.12,1.53,78.1,强势延续,3.0,4.0,2
2026-09-14,BK1657,病原体防治,概念,10.46,322.9,1.87,3.24,77.6,试探,149.0,18.0,1
2026-09-14,BK0815,昨日涨停,概念,1.39,551.9,3.74,0.25,77.5,观察,28.0,9.0,1
2026-09-14,BK1608,中药Ⅲ,行业,3.42,90.6,1.5,3.77,77.4,试探,56.0,7.0,1
2026-09-14,BK1040,中药Ⅱ,行业,3.42,90.6,1.5,3.77,77.4,试探,56.0,7.0,1
2026-09-14,BK0906,流感,概念,7.85,230.9,1.71,3.4,77.4,试探,116.0,13.0,1
2026-09-14,BK1460,照明设备Ⅲ,行业,0.33,11.0,1.38,3.0,77.2,形成,11.0,3.0,2
2026-09-14,BK1245,照明设备Ⅱ,行业,0.33,11.0,1.38,3.0,77.2,形成,11.0,3.0,2
2026-09-14,BK1576,调味发酵品Ⅲ,行业,12.1,52.1,1.62,23.23,76.6,试探,10.0,5.0,1
2026-09-14,BK1278,调味发酵品Ⅱ,行业,12.1,52.1,1.62,23.23,76.6,试探,10.0,5.0,1
2026-09-14,BK1263,摩托车及其他,行业,0.05,22.1,2.47,0.23,76.6,观察,18.0,1.0,1
2026-09-14,BK0693,基因测序,概念,1.77,73.1,2.16,2.42,76.5,试探,37.0,7.0,1
2026-09-14,BK1335,面板,行业,4.12,135.8,1.83,3.03,76.4,试探,34.0,7.0,1
2026-09-14,BK0615,中药概念,概念,8.91,241.3,1.47,3.69,76.4,试探,128.0,15.0,1
2026-09-14,BK0950,草甘膦,概念,1.73,43.9,0.22,3.95,76.3,强化,6.0,7.0,3
2026-09-14,BK1078,肝炎概念,概念,5.53,150.0,2.09,3.68,76.2,试探,51.0,6.0,1
2026-09-14,BK0548,生物疫苗,概念,8.98,124.3,1.2,7.22,75.6,试探,55.0,16.0,1
2026-09-14,BK1053,低价股,概念,7.35,229.3,0.01,3.21,75.5,试探,77.0,87.0,1
2026-09-14,BK0838,东北振兴,概念,5.4,153.9,0.51,3.51,75.5,试探,25.0,26.0,1
2026-09-14,BK1667,小盘成长,概念,34.61,1558.0,0.84,2.22,75.4,试探,195.0,141.0,1
2026-09-14,BK0523,新材料,概念,43.55,1869.3,0.94,2.33,75.3,试探,251.0,140.0,1
2026-09-14,BK0664,婴童概念,概念,7.65,183.0,1.23,4.18,75.3,试探,108.0,44.0,1
2026-09-14,BK0909,降解塑料,概念,1.84,157.4,0.42,1.17,75.3,形成,38.0,27.0,2
2026-09-14,BK1121,第四代半导体,概念,0.4,13.5,1.01,2.96,75.3,试探,3.0,1.0,1
2026-09-14,BK1681,2026一季报预减,概念,0.96,49.0,1.82,1.95,75.2,试探,8.0,4.0,1
2026-09-14,BK1598,疫苗,行业,0.72,25.8,1.95,2.8,75.0,试探,10.0,3.0,1
2026-09-14,BK1208,建筑材料,行业,8.17,321.7,0.32,2.54,74.7,形成,35.0,39.0,2
2026-09-14,BK1537,成品家居,行业,0.2,13.5,1.85,1.47,74.7,试探,13.0,4.0,1
2026-09-14,BK0870,单抗概念,概念,2.98,119.8,2.17,2.49,74.7,试探,47.0,2.0,1
2026-09-14,BK0968,固态电池,概念,19.41,1109.2,1.54,1.75,74.6,试探,172.0,50.0,1
2026-09-14,BK0465,化学制药,行业,5.95,274.4,1.98,2.17,74.5,试探,145.0,13.0,1
2026-09-14,BK1056,幽门螺杆菌概念,概念,1.82,80.2,1.9,2.27,74.5,试探,51.0,7.0,1
2026-09-14,BK0894,阿兹海默,概念,0.29,36.2,2.12,0.79,74.5,形成,19.0,2.0,2
2026-09-14,BK1092,麒麟电池,概念,7.79,109.4,1.98,7.12,73.9,试探,8.0,0,1
2026-09-14,BK1656,特色药,概念,0.78,44.4,1.34,1.76,73.7,试探,39.0,3.0,1
2026-09-14,BK1240,厨卫电器,行业,0.06,12.1,0.89,0.52,73.6,形成,6.0,3.0,2
2026-09-14,BK1468,其他建材Ⅲ,行业,0.68,14.1,1.02,4.85,73.5,试探,12.0,4.0,1
2026-09-14,BK0921,卫星互联网,概念,12.21,628.7,0.53,1.94,73.5,形成,41.0,61.0,2
2026-09-14,BK1668,小盘价值,概念,9.93,704.9,0.5,1.41,73.5,试探,185.0,111.0,1
2026-09-14,BK0984,华为汽车,概念,9.55,275.0,1.22,3.47,73.5,试探,93.0,30.0,1
2026-09-14,BK1672,破发股,概念,6.99,637.0,0.9,1.1,73.4,试探,472.0,253.0,1
2026-09-14,BK1146,减肥药,概念,1.59,134.6,2.8,1.18,73.4,试探,40.0,3.0,1
2026-09-14,BK1310,配电设备,行业,1.97,33.0,1.26,5.98,73.3,试探,19.0,9.0,1
2026-09-14,BK1481,港口,行业,0.71,31.1,0.29,2.29,73.3,观察,9.0,6.0,1
2026-09-14,BK0988,钠离子电池,概念,9.46,314.9,1.28,3.0,73.3,试探,56.0,17.0,1
2026-09-14,BK1087,超超临界发电,概念,4.24,125.5,-0.11,3.38,73.3,形成,18.0,30.0,2
2026-09-14,BK1054,DRG/DIP,概念,0.07,24.8,1.37,0.29,73.3,试探,15.0,3.0,1
2026-09-14,BK1386,军工电子Ⅲ,行业,4.05,173.8,-0.43,2.33,73.0,形成,21.0,40.0,2
2026-09-14,BK1233,军工电子Ⅱ,行业,4.05,173.8,-0.43,2.33,73.0,形成,21.0,40.0,2
2026-09-14,BK0454,塑料,行业,3.19,158.0,1.27,2.02,73.0,形成,56.0,21.0,2
2026-09-14,BK1618,磁性材料,行业,1.77,35.9,1.88,4.91,73.0,试探,12.0,3.0,1
2026-09-14,BK0493,新能源,概念,16.86,888.2,0.25,1.9,73.0,试探,105.0,99.0,1
2026-09-14,BK0936,长寿药,概念,0.83,22.6,1.01,3.65,73.0,试探,10.0,4.0,1
2026-09-14,BK0944,肝素概念,概念,0.33,15.0,1.07,2.22,72.9,试探,12.0,1.0,1
2026-09-14,BK1033,电池,行业,17.09,411.7,1.63,4.15,72.8,试探,87.0,18.0,1
2026-09-14,BK1000,宁组合,概念,13.72,392.7,1.13,3.49,72.8,试探,16.0,7.0,1
2026-09-14,BK1589,通信应用增值服务,行业,3.54,41.2,1.54,8.59,72.7,试探,11.0,6.0,1
2026-09-14,BK1316,光伏辅材,行业,0.98,28.9,0.78,3.38,72.7,强化,11.0,8.0,3
2026-09-14,BK0676,独家药品,概念,1.27,49.8,1.37,2.55,72.6,试探,37.0,5.0,1
2026-09-14,BK0685,举牌,概念,0.41,14.0,1.21,2.94,72.5,试探,10.0,5.0,1
2026-09-14,BK1752,2026中报预减,概念,5.11,421.7,0.33,1.21,72.4,试探,105.0,98.0,1
2026-09-14,BK1303,锂电池,行业,14.06,246.9,1.16,5.69,72.3,试探,23.0,9.0,1
2026-09-14,BK1371,铁矿石,行业,1.14,11.4,0.93,9.97,72.3,试探,3.0,3.0,1
2026-09-14,BK1751,2026中报首亏,概念,7.31,558.9,0.27,1.31,72.2,试探,142.0,120.0,1
2026-09-14,BK1026,调味品概念,概念,9.35,112.0,0.4,8.35,72.1,试探,18.0,14.0,1
2026-09-14,BK0574,锂电池概念,概念,16.42,1739.0,1.06,0.94,71.8,试探,296.0,133.0,1
2026-09-14,BK0733,包装材料,概念,1.17,40.2,0.38,2.92,71.8,强化,13.0,13.0,3
2026-09-14,BK1160,柔性屏(折叠屏),概念,10.62,679.1,1.99,1.56,71.6,试探,71.0,18.0,1
2026-09-14,BK1519,电动乘用车,行业,1.71,40.6,2.09,4.21,71.5,试探,3.0,0,1
2026-09-14,BK1659,精准诊断,概念,0.82,97.7,1.92,0.84,71.5,试探,51.0,10.0,1
2026-09-14,BK1302,电池化学品,行业,2.67,119.8,1.77,2.23,71.4,试探,39.0,4.0,1
2026-09-14,BK1648,电池技术,概念,26.51,2213.4,0.94,1.2,71.2,试探,377.0,180.0,1
2026-09-14,BK1024,绿色电力,概念,1.39,572.4,0.08,0.24,71.2,形成,78.0,88.0,2
2026-09-14,BK1421,钛白粉,行业,0.43,7.1,1.32,6.08,71.0,试探,4.0,1.0,1
2026-09-14,BK1643,小盘股,概念,54.27,3527.7,0.6,1.54,71.0,试探,573.0,396.0,1
2026-09-14,BK1651,显示技术,概念,2.52,177.1,1.95,1.42,71.0,试探,35.0,12.0,1
2026-09-14,BK1228,冶钢原料,行业,0.85,15.9,0.47,5.33,70.9,试探,5.0,5.0,1
2026-09-14,BK1438,合成树脂,行业,1.17,25.2,1.04,4.65,70.8,试探,8.0,5.0,1
2026-09-14,BK1717,题材股,概念,14.0,827.5,0.6,1.69,70.8,试探,20.0,17.0,1
2026-09-14,BK0698,免疫治疗,概念,0.66,51.6,1.59,1.28,70.8,试探,37.0,7.0,1
2026-09-14,BK1007,植物照明,概念,0.05,40.1,1.66,0.12,70.6,试探,15.0,4.0,1
2026-09-14,BK1381,燃气Ⅲ,行业,0.02,46.0,0.5,0.05,70.4,形成,16.0,13.0,2
2026-09-14,BK1028,燃气Ⅱ,行业,0.02,46.0,0.5,0.05,70.4,形成,16.0,13.0,2
2026-09-14,BK1052,动力电池回收,概念,5.94,206.6,0.89,2.88,70.2,试探,28.0,17.0,1
2026-09-14,BK1547,跨境电商,行业,0.15,12.8,0.83,1.14,70.0,试探,5.0,3.0,1
2026-09-14,BK1343,物业管理,行业,0.04,5.6,1.18,0.76,70.0,试探,8.0,4.0,1
2026-09-14,BK0458,仪器仪表,行业,1.24,133.0,1.57,0.93,69.9,形成,44.0,19.0,2
2026-09-14,BK1349,棉纺,行业,0.0,6.0,1.35,0.04,69.8,试探,8.0,1.0,1
2026-09-14,BK1452,卫浴电器,行业,0.15,5.6,-0.52,2.68,69.7,形成,2.0,1.0,2
2026-09-14,BK0898,胎压监测,概念,1.28,39.6,1.32,3.24,69.7,试探,24.0,3.0,1
2026-09-14,BK1485,铁路运输,行业,0.16,15.2,0.12,1.06,69.6,形成,6.0,1.0,2
2026-09-14,BK0668,医疗器械概念,概念,5.27,715.8,1.38,0.74,69.6,试探,264.0,68.0,1
2026-09-14,BK0674,蓝宝石,概念,6.96,205.2,0.67,3.39,69.5,试探,11.0,6.0,1
2026-09-14,BK0989,储能概念,概念,18.88,1654.9,0.56,1.14,69.4,试探,288.0,177.0,1
2026-09-14,BK1032,风电设备,行业,2.11,105.8,-0.74,1.99,69.3,形成,6.0,22.0,2
2026-09-14,BK1314,风电整机,行业,1.38,36.2,-0.25,3.81,69.3,强势延续,1.0,3.0,2
2026-09-14,BK1423,纺织化学制品,行业,0.48,20.2,1.89,2.37,69.3,试探,12.0,1.0,1
2026-09-14,BK1503,果蔬加工,行业,0.31,11.3,0.34,2.77,69.1,观察,3.0,3.0,1
2026-09-14,BK1594,化学制剂,行业,3.58,203.6,1.92,1.76,68.8,试探,105.0,7.0,1
2026-09-14,BK1624,其他小金属,行业,2.37,80.1,1.02,2.96,68.7,试探,7.0,7.0,1
2026-09-14,BK1554,商业物业经营,行业,0.72,18.2,0.43,3.96,68.7,试探,12.0,5.0,1
2026-09-14,BK0924,地摊经济,概念,1.95,66.7,0.66,2.92,68.7,试探,22.0,7.0,1
2026-09-14,BK0535,QFII重仓,概念,30.19,2374.2,0.85,1.27,68.6,试探,512.0,279.0,1
2026-09-14,BK0682,燃料电池概念,概念,4.46,481.5,0.61,0.93,68.4,试探,92.0,47.0,1
2026-09-14,BK1625,钨,行业,0.56,41.5,1.29,1.36,68.2,试探,4.0,0,1
2026-09-14,BK0995,华为昇腾,概念,2.94,100.0,0.89,2.94,68.2,试探,33.0,17.0,1
2026-09-14,BK1628,2025三季报扭亏,概念,0.59,22.0,1.48,2.67,68.2,试探,6.0,3.0,1
2026-09-14,BK0961,有机硅概念,概念,0.31,109.3,1.02,0.28,68.0,试探,30.0,7.0,1
2026-09-14,BK0545,通用设备,行业,18.52,529.5,0.92,3.5,67.9,试探,160.0,92.0,1
2026-09-14,BK0479,钢铁,行业,0.45,56.1,0.07,0.8,67.7,试探,19.0,20.0,1
2026-09-14,BK1545,特种纸,行业,-0.0,15.7,1.4,-0.01,67.7,观察,12.0,2.0,0
2026-09-14,BK1652,新消费,概念,4.46,123.8,0.95,3.6,67.6,试探,59.0,21.0,1
2026-09-14,BK1142,裸眼3D,概念,1.88,94.4,0.87,1.99,67.6,试探,10.0,14.0,1
2026-09-14,BK0482,一般零售,行业,3.86,138.1,0.08,2.79,67.5,试探,34.0,22.0,1
2026-09-14,BK1099,轮毂电机,概念,0.17,6.5,1.82,2.7,67.5,试探,8.0,1.0,1
2026-09-14,BK1441,其他橡胶制品,行业,0.16,9.4,0.98,1.7,67.3,强化,11.0,2.0,3
2026-09-14,BK1522,其他运输设备,行业,-0.05,7.4,1.52,-0.72,67.3,观察,9.0,1.0,0
2026-09-14,BK1116,抗菌面料,概念,0.35,20.9,0.81,1.66,67.3,试探,10.0,4.0,1
2026-09-14,BK1607,医药流通,行业,0.22,19.1,1.13,1.13,67.2,试探,20.0,3.0,1
2026-09-14,BK0963,商业航天,概念,7.31,1620.2,0.34,0.45,67.1,试探,139.0,174.0,1
2026-09-14,BK1419,煤化工,行业,0.52,45.2,-0.01,1.14,67.0,形成,4.0,4.0,2
2026-09-14,BK0852,冷链物流,概念,2.23,367.1,0.26,0.61,67.0,试探,59.0,51.0,1
2026-09-14,BK1306,蓄电池及其他电池,行业,0.3,19.8,2.51,1.5,66.8,试探,8.0,2.0,1
2026-09-14,BK1188,DeepSeek概念,概念,11.23,880.9,0.74,1.27,66.8,试探,159.0,92.0,1
2026-09-14,BK0946,EDA概念,概念,2.01,58.8,0.8,3.41,66.8,试探,6.0,7.0,1
2026-09-14,BK1156,PEEK材料概念,概念,4.21,251.1,0.96,1.68,66.4,形成,34.0,13.0,2
2026-09-14,BK0706,脑机接口,概念,1.42,157.0,1.57,0.91,66.4,试探,42.0,11.0,1
2026-09-14,BK1016,汽车服务,行业,-0.03,5.7,0.95,-0.59,66.3,观察,6.0,3.0,0
2026-09-14,BK0937,蚂蚁金服概念,概念,5.4,249.7,0.37,2.16,66.3,试探,39.0,19.0,1
2026-09-14,BK1211,汽车,行业,5.2,473.9,0.81,1.1,66.2,试探,229.0,92.0,1
2026-09-14,BK0864,氢能源,概念,5.33,842.7,0.41,0.63,66.2,试探,143.0,126.0,1
2026-09-14,BK0895,维生素,概念,0.34,64.6,1.35,0.53,66.0,试探,28.0,6.0,1
2026-09-14,BK0861,数字孪生,概念,3.19,181.4,0.77,1.76,65.9,试探,53.0,38.0,1
2026-09-14,BK0737,软件开发,行业,6.38,314.3,1.45,2.03,65.8,试探,87.0,43.0,1
2026-09-14,BK0450,航运港口,行业,-0.12,159.6,0.22,-0.07,65.8,观察,19.0,15.0,0
2026-09-14,BK1001,内贸流通,概念,1.69,289.6,0.18,0.58,65.8,试探,88.0,66.0,1
2026-09-14,BK1553,多业态零售,行业,0.63,17.7,1.04,3.58,65.7,试探,11.0,4.0,1
2026-09-14,BK0619,3D打印,概念,4.74,524.8,0.71,0.9,65.7,试探,52.0,30.0,1
2026-09-14,BK0588,光伏概念,概念,2.95,1419.9,0.39,0.21,65.6,试探,226.0,200.0,1
2026-09-14,BK1551,百货,行业,1.69,68.5,-0.29,2.47,65.3,试探,11.0,7.0,1
2026-09-14,BK1313,风电零部件,行业,0.73,69.6,-0.84,1.05,65.3,形成,5.0,19.0,2
2026-09-14,BK1042,医药商业,行业,0.01,25.9,1.36,0.04,65.3,试探,28.0,3.0,1
2026-09-14,BK1451,厨房电器,行业,-0.09,6.5,1.59,-1.33,65.3,观察,4.0,2.0,0
2026-09-14,BK1318,光伏主材,行业,0.71,8.4,1.04,8.35,65.2,试探,2.0,0,1
2026-09-14,BK1045,房地产服务,行业,0.25,14.3,0.62,1.78,65.2,形成,8.0,7.0,2
2026-09-14,BK1213,商贸零售,行业,3.0,186.7,0.02,1.61,64.9,试探,52.0,42.0,1
2026-09-14,BK1057,电子纸概念,概念,1.89,77.4,2.49,2.44,64.9,试探,13.0,1.0,1
2026-09-14,BK0736,通信服务,行业,1.83,83.6,0.53,2.19,64.8,试探,19.0,16.0,1
2026-09-14,BK0704,无人机,概念,6.49,815.7,0.2,0.8,64.8,试探,99.0,130.0,1
2026-09-14,BK1529,汽车电子电气系统,行业,0.18,61.0,1.01,0.3,64.6,试探,34.0,7.0,1
2026-09-14,BK1014,发电机概念,概念,0.06,29.0,0.54,0.19,64.6,试探,16.0,7.0,1
2026-09-14,BK1571,油品石化贸易,行业,0.21,8.0,-1.26,2.61,64.3,形成,2.0,4.0,3
2026-09-14,BK0805,钛白粉概念,概念,0.68,25.3,0.86,2.69,64.3,试探,7.0,4.0,1
2026-09-14,BK0951,刀片电池,概念,0.38,62.6,1.66,0.6,64.1,试探,10.0,2.0,1
2026-09-14,BK1075,电子身份证,概念,0.42,84.7,1.48,0.49,63.8,试探,28.0,9.0,1
2026-09-14,BK1200,电力设备,行业,7.72,1153.0,0.58,0.67,63.5,试探,236.0,165.0,1
2026-09-14,BK1070,土壤修复,概念,1.05,45.5,0.69,2.32,63.4,试探,18.0,15.0,1
2026-09-14,BK1603,体外诊断,行业,0.26,30.7,1.21,0.84,63.1,试探,35.0,5.0,1
2026-09-14,BK1265,包装印刷,行业,0.83,53.8,0.49,1.54,62.9,试探,24.0,20.0,1
2026-09-14,BK1673,破增发价股,概念,2.5,1588.0,0.35,0.16,62.9,试探,445.0,350.0,1
2026-09-14,BK1170,AI制药（医疗）,概念,-0.9,239.3,2.3,-0.38,62.9,观察,71.0,8.0,0
2026-09-14,BK1288,金属新材料,行业,1.95,95.7,0.63,2.04,62.8,试探,19.0,17.0,1
2026-09-14,BK1212,轻工制造,行业,1.11,164.6,0.57,0.67,62.8,试探,97.0,67.0,1
2026-09-14,BK1050,昨日涨停_含一字,概念,-1.48,567.2,3.21,-0.26,62.8,观察,29.0,11.0,0
2026-09-14,BK1611,国有大型银行Ⅲ,行业,-0.86,94.6,0.89,-0.91,62.7,观察,5.0,1.0,0
2026-09-14,BK1711,消费风格,概念,9.19,372.0,0.06,2.47,62.7,试探,53.0,44.0,1
2026-09-14,BK1157,飞行汽车(eVTOL),概念,2.53,198.5,0.55,1.28,62.7,试探,49.0,36.0,1
2026-09-14,BK0520,社保重仓,概念,0.02,30.4,0.87,0.07,62.7,试探,11.0,7.0,1
2026-09-14,BK1502,林业Ⅲ,行业,0.49,28.4,0.65,1.7,62.5,试探,1.0,3.0,1
2026-09-14,BK1255,林业Ⅱ,行业,0.49,28.4,0.65,1.7,62.5,试探,1.0,3.0,1
2026-09-14,BK1267,造纸,行业,-0.06,22.3,0.63,-0.27,62.5,观察,16.0,8.0,0
2026-09-14,BK1320,逆变器,行业,1.79,57.9,0.75,3.08,62.4,试探,8.0,2.0,1
2026-09-14,BK0534,成渝特区,概念,1.44,231.6,-0.04,0.62,62.4,试探,46.0,35.0,1
2026-09-14,BK1563,自然景区,行业,0.88,38.5,-0.36,2.29,62.3,试探,5.0,8.0,1
2026-09-14,BK1198,2025三季报预增,概念,1.37,519.8,0.64,0.26,62.2,试探,52.0,36.0,1
2026-09-14,BK1525,车身附件及饰件,行业,0.84,49.0,0.59,1.71,62.1,试探,29.0,13.0,1
2026-09-14,BK1345,商业地产,行业,0.49,10.0,-0.07,4.86,62.0,试探,6.0,6.0,1
2026-09-14,BK1319,硅料硅片,行业,0.48,8.0,1.29,5.96,62.0,试探,5.0,0,1
2026-09-14,BK1125,电子后视镜,概念,0.93,46.7,1.05,1.99,61.9,试探,18.0,8.0,1
2026-09-14,BK1431,有机硅,行业,0.65,17.2,0.19,3.76,61.7,试探,7.0,3.0,1
2026-09-14,BK1490,原材料供应链服务,行业,-0.11,11.2,1.44,-0.95,61.7,观察,5.0,7.0,0
2026-09-14,BK1653,味蕾经济,概念,10.95,210.6,0.19,5.2,61.5,试探,41.0,44.0,1
