date,sector_id,name,type,main_net_yi,turnover_yi,pct_chg,main_ratio,hotscore,life,up_cnt,down_cnt,fund_streak
2026-09-11,BK1520,综合乘用车,行业,4.8,36.8,-0.03,13.05,89.8,形成,1.0,5.0,3
2026-09-11,BK1450,空调,行业,1.76,38.7,0.37,4.54,89.6,观察,2.0,2.0,1
2026-09-11,BK0714,5G概念,概念,44.88,4149.1,-0.36,1.08,89.5,形成,99.0,226.0,2
2026-09-11,BK1289,大众出版,行业,0.97,46.0,-0.78,2.12,89.4,形成,5.0,12.0,3
2026-09-11,BK1218,出版,行业,1.01,54.4,-0.67,1.85,89.2,形成,6.0,19.0,3
2026-09-11,BK0890,MLCC,概念,28.28,529.3,1.72,5.34,89.2,强势延续,20.0,19.0,2
2026-09-11,BK1168,铜缆高速连接,概念,7.15,597.4,0.93,1.2,89.2,强势延续,17.0,24.0,2
2026-09-11,BK1462,玻纤制造,行业,2.61,263.2,4.67,0.99,89.1,强势延续,8.0,0,2
2026-09-11,BK0546,玻璃玻纤,行业,2.6,275.2,3.05,0.95,88.9,强势延续,12.0,4.0,2
2026-09-11,BK1128,CPO概念,概念,21.16,2525.6,-0.57,0.84,88.9,强势延续,29.0,63.0,2
2026-09-11,BK1298,文字媒体,行业,1.64,29.8,3.2,5.5,88.7,试探,1.0,1.0,1
2026-09-11,BK1299,影视动漫制作,行业,0.65,48.9,1.0,1.32,88.0,观察,5.0,9.0,1
2026-09-11,BK1222,影视院线,行业,0.39,57.5,0.54,0.67,87.9,观察,6.0,12.0,1
2026-09-11,BK0959,数字阅读,概念,1.65,56.1,-0.03,2.94,87.6,试探,4.0,13.0,1
2026-09-11,BK1439,膜材料,行业,3.12,82.3,-0.41,3.79,87.3,形成,8.0,13.0,2
2026-09-11,BK1515,粮食种植,行业,0.4,14.5,-0.92,2.73,86.9,强势延续,1.0,1.0,2
2026-09-11,BK0679,超导概念,概念,12.54,382.5,-0.41,3.28,86.8,形成,8.0,18.0,2
2026-09-11,BK1453,彩电,行业,0.63,14.1,2.5,4.42,86.7,观察,3.0,1.0,1
2026-09-11,BK1314,风电整机,行业,0.77,36.3,0.25,2.12,86.5,强势延续,2.0,3.0,2
2026-09-11,BK1650,通信技术,概念,12.67,4719.2,-0.51,0.27,86.2,形成,107.0,273.0,2
2026-09-11,BK1144,高压快充,概念,15.16,314.7,-0.99,4.82,86.1,形成,10.0,48.0,2
2026-09-11,BK1373,电能综合服务,行业,0.54,48.0,-1.41,1.13,86.0,强势延续,4.0,11.0,2
2026-09-11,BK1611,国有大型银行Ⅲ,行业,1.07,114.6,0.39,0.94,85.9,观察,5.0,0,4
2026-09-11,BK1571,油品石化贸易,行业,0.64,10.7,-1.35,5.95,85.7,形成,1.0,5.0,3
2026-09-11,BK0983,核污染防治,概念,0.57,92.7,-0.87,0.61,85.7,形成,8.0,24.0,2
2026-09-11,BK0703,超级电容,概念,24.26,408.9,-1.15,5.93,85.6,形成,11.0,33.0,2
2026-09-11,BK0907,转基因,概念,2.86,102.8,-1.9,2.78,85.1,观察,4.0,16.0,1
2026-09-11,BK1477,其他专业工程,行业,1.97,64.8,-1.76,3.03,85.0,形成,3.0,16.0,2
2026-09-11,BK0964,6G概念,概念,5.02,576.9,-0.24,0.87,84.8,形成,18.0,31.0,2
2026-09-11,BK0921,卫星互联网,概念,8.68,723.2,-0.29,1.2,84.6,形成,29.0,73.0,2
2026-09-11,BK0625,通用航空,概念,0.34,142.3,-0.93,0.24,84.1,试探,9.0,27.0,1
2026-09-11,BK1376,核力发电,行业,0.49,11.3,-0.33,4.33,83.9,试探,1.0,2.0,1
2026-09-11,BK1495,生活用纸,行业,0.66,11.6,-1.59,5.69,83.5,形成,2.0,7.0,3
2026-09-11,BK0985,换电概念,概念,2.3,136.8,-1.52,1.68,83.5,试探,9.0,35.0,1
2026-09-11,BK1241,黑色家电,行业,0.37,20.6,-0.04,1.79,83.1,观察,4.0,5.0,1
2026-09-11,BK1587,电信运营商,行业,0.36,25.1,0.81,1.46,82.6,试探,3.0,0,1
2026-09-11,BK1637,东方财富热股,概念,13.94,2758.6,-1.49,0.51,82.5,观察,34.0,66.0,1
2026-09-11,BK0429,交运设备,概念,3.24,149.3,-1.32,2.17,82.4,形成,9.0,43.0,3
2026-09-11,BK1113,复合集流体,概念,0.03,234.9,-0.83,0.01,82.3,观察,6.0,24.0,1
2026-09-11,BK1312,线缆部件及其他,行业,1.85,223.9,-0.52,0.83,82.2,试探,12.0,27.0,1
2026-09-11,BK0868,GDR,概念,1.15,105.9,-0.78,1.09,81.9,试探,2.0,8.0,1
2026-09-11,BK1124,毫米波概念,概念,7.89,469.5,-0.41,1.68,81.7,试探,13.0,43.0,1
2026-09-11,BK0656,智能电视,概念,1.12,41.8,-0.56,2.68,81.7,试探,3.0,10.0,1
2026-09-11,BK1248,专业工程,行业,0.8,89.1,-1.69,0.9,81.6,形成,6.0,32.0,2
2026-09-11,BK0428,电力,行业,-0.88,499.1,-0.45,-0.18,81.5,观察,34.0,73.0,0
2026-09-11,BK1461,玻璃制造,行业,-0.01,12.0,1.61,-0.1,81.4,撤退,4.0,4.0,0
2026-09-11,BK1130,时空大数据,概念,8.79,76.2,-1.21,11.54,81.4,试探,5.0,22.0,1
2026-09-11,BK1329,集成电路制造,行业,18.57,201.2,-0.92,9.23,81.0,试探,3.0,6.0,1
2026-09-11,BK0595,风能,概念,0.66,1601.4,-0.99,0.04,81.0,形成,57.0,191.0,2
2026-09-11,BK1457,厨房小家电,行业,1.18,11.0,-1.12,10.69,80.9,形成,2.0,9.0,3
2026-09-11,BK1516,其他种植业,行业,1.1,61.1,-3.35,1.8,80.7,观察,2.0,3.0,1
2026-09-11,BK1261,种植业,行业,3.01,165.8,-2.79,1.81,80.6,观察,4.0,17.0,1
2026-09-11,BK0643,上海自贸,概念,5.06,109.6,-1.59,4.61,80.5,形成,4.0,31.0,3
2026-09-11,BK1171,碳纤维,概念,9.64,228.3,-1.39,4.22,80.4,形成,8.0,38.0,2
2026-09-11,BK1290,教育出版,行业,0.03,8.4,-0.48,0.39,80.2,观察,1.0,7.0,1
2026-09-11,BK0847,影视概念,概念,0.98,158.0,-0.8,0.62,80.0,试探,12.0,52.0,1
2026-09-11,BK1503,果蔬加工,行业,0.12,13.7,-2.04,0.9,79.5,观察,2.0,4.0,1
2026-09-11,BK1425,胶黏剂及胶带,行业,-0.02,7.5,0.12,-0.3,79.3,观察,3.0,2.0,0
2026-09-11,BK1262,乘用车,行业,2.23,70.4,-0.46,3.17,79.0,试探,2.0,7.0,1
2026-09-11,BK1442,炭黑,行业,0.24,12.6,-2.48,1.88,78.6,形成,1.0,5.0,3
2026-09-11,BK1239,白色家电,行业,0.82,48.2,-0.89,1.7,78.5,试探,2.0,9.0,1
2026-09-11,BK1221,数字媒体,行业,6.1,103.2,-0.11,5.91,78.0,试探,5.0,10.0,1
2026-09-11,BK0918,特高压,概念,2.49,615.8,-0.94,0.4,77.9,试探,19.0,72.0,1
2026-09-11,BK1547,跨境电商,行业,0.12,13.3,-0.87,0.88,77.8,试探,3.0,5.0,1
2026-09-11,BK1751,2026中报首亏,概念,1.39,605.1,-1.86,0.23,77.6,试探,34.0,242.0,1
2026-09-11,BK0802,智能驾驶,概念,10.93,1610.7,-1.32,0.68,77.5,形成,54.0,244.0,2
2026-09-11,BK0592,铁路基建,概念,7.85,354.8,-1.52,2.21,77.5,形成,18.0,109.0,2
2026-09-11,BK1518,种子,行业,1.65,83.2,-2.45,1.99,77.4,观察,1.0,9.0,1
2026-09-11,BK1076,建筑节能,概念,2.54,122.9,-1.94,2.07,77.3,形成,7.0,48.0,2
2026-09-11,BK0852,冷链物流,概念,8.86,391.2,-1.89,2.27,77.0,试探,13.0,104.0,1
2026-09-11,BK1029,汽车整车,概念,2.62,112.1,-1.0,2.34,76.6,试探,3.0,23.0,1
2026-09-11,BK1489,快递,行业,-0.06,14.9,-0.7,-0.39,76.4,观察,1.0,3.0,0
2026-09-11,BK1022,职业教育,概念,3.34,166.2,-1.52,2.01,75.8,试探,11.0,59.0,1
2026-09-11,BK0975,磁悬浮概念,概念,4.16,155.2,-1.45,2.68,75.3,形成,5.0,25.0,2
2026-09-11,BK0909,降解塑料,概念,0.82,188.0,-2.24,0.44,75.2,形成,8.0,58.0,2
2026-09-11,BK1443,橡胶助剂,行业,-0.51,15.3,1.09,-3.33,75.1,撤退,1.0,1.0,0
2026-09-11,BK0480,航天航空,概念,-2.03,228.6,-0.52,-0.89,75.0,观察,18.0,38.0,0
2026-09-11,BK1562,人工景区,行业,0.38,21.8,-2.99,1.75,74.8,试探,1.0,4.0,1
2026-09-11,BK0818,可燃冰,概念,-0.13,17.0,-1.04,-0.77,74.7,观察,2.0,7.0,0
2026-09-11,BK1244,小家电,行业,0.44,25.4,-1.16,1.71,74.3,形成,5.0,19.0,3
2026-09-11,BK1300,院线,行业,-0.26,8.7,-1.07,-3.02,73.4,观察,1.0,3.0,0
2026-09-11,BK1134,算力概念,概念,21.27,2044.5,-1.38,1.04,73.4,形成,39.0,203.0,2
2026-09-11,BK1544,大宗用纸,行业,0.05,9.2,-1.65,0.54,73.2,观察,1.0,11.0,1
2026-09-11,BK0839,知识产权,概念,-0.75,146.0,-1.24,-0.52,73.2,观察,10.0,32.0,0
2026-09-11,BK1003,抽水蓄能,概念,-0.84,256.5,-0.66,-0.33,73.2,观察,10.0,31.0,0
2026-09-11,BK1574,油气开采Ⅲ,行业,1.0,46.4,-2.18,2.16,73.1,形成,0,5.0,3
2026-09-11,BK1276,油气开采Ⅱ,行业,1.0,46.4,-2.18,2.16,73.1,形成,0,5.0,3
2026-09-11,BK1251,个护用品,行业,0.51,14.1,-2.12,3.64,73.1,形成,2.0,11.0,3
2026-09-11,BK1374,风力发电,行业,-0.98,52.5,-0.53,-1.87,73.0,观察,4.0,12.0,0
2026-09-11,BK0427,公用事业,行业,-4.54,562.2,-0.95,-0.81,73.0,观察,36.0,102.0,0
2026-09-11,BK1556,教育运营及其他,行业,-0.55,15.1,-0.89,-3.63,72.9,撤退,1.0,1.0,0
2026-09-11,BK1394,轨交设备Ⅲ,行业,0.54,37.3,-1.56,1.45,72.6,形成,3.0,28.0,2
2026-09-11,BK1236,轨交设备Ⅱ,行业,0.54,37.3,-1.56,1.45,72.6,形成,3.0,28.0,2
2026-09-11,BK1721,高成长股,概念,9.05,1199.2,-2.17,0.75,72.5,形成,12.0,87.0,2
2026-09-11,BK0494,节能环保,概念,3.77,1309.1,-1.9,0.29,72.0,形成,43.0,377.0,2
2026-09-11,BK1397,磨具磨料,行业,-1.12,86.4,-1.43,-1.3,71.9,观察,2.0,12.0,0
2026-09-11,BK1082,噪声防治,概念,0.18,17.3,-1.74,1.03,71.2,形成,1.0,8.0,2
2026-09-11,BK0814,大飞机,概念,-3.13,435.8,-0.51,-0.72,71.1,观察,28.0,74.0,0
2026-09-11,BK1482,航运,行业,1.34,116.1,-2.95,1.15,70.7,形成,0,19.0,3
2026-09-11,BK1379,热力服务,行业,-1.23,51.7,-0.98,-2.38,70.5,观察,3.0,14.0,0
2026-09-11,BK1292,广告媒体,行业,0.1,6.4,-0.76,1.61,70.1,试探,0,2.0,1
2026-09-11,BK1370,特钢Ⅲ,行业,-0.11,19.4,-1.15,-0.55,70.1,观察,2.0,10.0,0
2026-09-11,BK1227,特钢Ⅱ,行业,-0.11,19.4,-1.15,-0.55,70.1,观察,2.0,10.0,0
2026-09-11,BK0699,全息技术,概念,-0.89,90.7,-0.16,-0.98,70.0,观察,2.0,8.0,0
2026-09-11,BK1743,券商金股,概念,5.89,1145.2,-1.73,0.51,69.9,形成,5.0,18.0,2
2026-09-11,BK1186,首发经济,概念,3.4,74.3,-2.07,4.58,69.5,试探,3.0,37.0,1
2026-09-11,BK1199,2025三季报预减,概念,-0.41,16.6,-0.64,-2.48,69.3,观察,2.0,6.0,0
2026-09-11,BK0946,EDA概念,概念,-0.54,59.1,-0.71,-0.91,69.3,观察,3.0,10.0,0
2026-09-11,BK1420,其他化学原料,行业,1.14,42.1,-2.08,2.7,69.1,形成,2.0,16.0,2
2026-09-11,BK1291,电视广播Ⅲ,行业,-0.05,17.0,-0.44,-0.27,69.1,观察,3.0,10.0,0
2026-09-11,BK1219,电视广播Ⅱ,行业,-0.05,17.0,-0.44,-0.27,69.1,观察,3.0,10.0,0
2026-09-11,BK1483,高速公路,行业,-0.37,16.7,-1.16,-2.19,69.1,观察,4.0,17.0,0
2026-09-11,BK1451,厨房电器,行业,1.54,9.0,-1.15,17.1,68.9,试探,1.0,5.0,1
2026-09-11,BK1296,视频媒体,行业,1.25,23.0,0.11,5.42,68.9,试探,1.0,0,1
2026-09-11,BK1460,照明设备Ⅲ,行业,0.12,11.0,-1.92,1.05,68.9,形成,2.0,12.0,2
2026-09-11,BK1245,照明设备Ⅱ,行业,0.12,11.0,-1.92,1.05,68.9,形成,2.0,12.0,2
2026-09-11,BK1208,建筑材料,行业,-1.48,340.9,-1.09,-0.43,68.7,观察,16.0,61.0,0
2026-09-11,BK0977,碳化硅,概念,-1.88,365.7,-0.94,-0.51,68.6,观察,11.0,36.0,0
2026-09-11,BK1521,摩托车,行业,0.12,9.7,-1.46,1.26,68.2,试探,1.0,8.0,1
2026-09-11,BK1384,航空装备Ⅲ,行业,-5.75,215.0,-0.37,-2.68,68.1,观察,17.0,32.0,0
2026-09-11,BK1231,航空装备Ⅱ,行业,-5.75,215.0,-0.37,-2.68,68.1,观察,17.0,32.0,0
2026-09-11,BK0803,股权转让,概念,-1.85,87.0,-1.59,-2.12,68.0,观察,10.0,30.0,0
2026-09-11,BK0490,军工,概念,-2.91,1766.5,-0.77,-0.16,67.9,观察,114.0,314.0,0
2026-09-11,BK1550,贸易Ⅲ,行业,-0.0,17.7,-2.02,-0.01,67.8,观察,2.0,12.0,0
2026-09-11,BK0484,贸易Ⅱ,行业,-0.0,17.7,-2.02,-0.01,67.8,观察,2.0,12.0,0
2026-09-11,BK0486,传媒,行业,-0.77,431.6,-0.74,-0.18,67.8,观察,24.0,97.0,0
2026-09-11,BK0936,长寿药,概念,0.01,21.9,-2.21,0.03,67.5,试探,3.0,12.0,1
2026-09-11,BK1350,其他纺织,行业,0.14,10.0,-2.0,1.41,67.4,试探,2.0,13.0,1
2026-09-11,BK1263,摩托车及其他,行业,-0.18,18.9,-1.54,-0.95,67.4,观察,4.0,16.0,0
2026-09-11,BK1576,调味发酵品Ⅲ,行业,0.54,45.2,-1.87,1.2,67.3,试探,3.0,11.0,1
2026-09-11,BK1278,调味发酵品Ⅱ,行业,0.54,45.2,-1.87,1.2,67.3,试探,3.0,11.0,1
2026-09-11,BK1143,空间计算,概念,1.9,52.5,-1.61,3.61,67.0,试探,1.0,22.0,1
2026-09-11,BK1142,裸眼3D,概念,-0.81,126.8,-0.55,-0.64,66.9,观察,3.0,19.0,0
2026-09-11,BK1401,纺织服装设备,行业,-0.42,16.2,-0.83,-2.56,66.8,观察,3.0,11.0,0
2026-09-11,BK0601,海工装备,概念,-2.49,688.8,-1.37,-0.36,66.7,观察,15.0,61.0,0
2026-09-11,BK0672,沪企改革,概念,1.08,83.5,-2.29,1.3,66.3,试探,2.0,36.0,1
2026-09-11,BK1490,原材料供应链服务,行业,-0.52,15.8,-1.63,-3.28,66.2,观察,2.0,10.0,0
2026-09-11,BK0715,航母概念,概念,-7.04,232.6,-0.39,-3.03,66.2,观察,13.0,19.0,0
2026-09-11,BK1310,配电设备,行业,0.02,33.5,-1.28,0.06,66.1,试探,6.0,22.0,1
2026-09-11,BK1377,火力发电,行业,-6.31,189.0,-0.96,-3.34,65.5,观察,8.0,23.0,0
2026-09-11,BK1522,其他运输设备,行业,-0.3,9.2,-1.61,-3.28,65.3,观察,3.0,8.0,0
2026-09-11,BK1018,橡胶,行业,-0.71,38.4,-1.96,-1.84,65.3,观察,3.0,20.0,0
2026-09-11,BK0866,人造肉,概念,-0.77,62.7,-2.31,-1.23,65.3,观察,3.0,15.0,0
2026-09-11,BK1533,塑料包装,行业,0.28,18.5,-1.54,1.52,65.1,试探,1.0,8.0,1
2026-09-11,BK0807,共享经济,概念,-0.28,27.2,-1.67,-1.01,65.1,观察,3.0,17.0,0
2026-09-11,BK1573,油田服务,行业,0.81,31.2,-3.11,2.59,65.0,试探,0,8.0,1
2026-09-11,BK1619,其他金属新材料,行业,-0.21,59.2,-1.39,-0.36,65.0,观察,3.0,18.0,0
2026-09-11,BK0886,智慧政务,概念,5.34,198.7,-1.74,2.69,65.0,试探,10.0,81.0,1
2026-09-11,BK1475,国际工程,行业,-0.12,6.3,-0.95,-1.95,64.9,观察,0,3.0,0
2026-09-11,BK1172,AI语料,概念,-1.15,189.6,-0.75,-0.6,64.9,观察,11.0,25.0,0
2026-09-11,BK1636,红利破净股,概念,-3.0,236.3,-0.97,-1.27,64.7,观察,7.0,32.0,0
2026-09-11,BK0954,盲盒经济,概念,0.78,53.6,-1.54,1.45,64.5,试探,3.0,10.0,1
2026-09-11,BK1541,卫浴制品,行业,0.55,10.8,-1.61,5.09,64.3,试探,1.0,6.0,1
2026-09-11,BK0812,贬值受益,概念,2.38,1016.9,-1.99,0.23,64.2,形成,24.0,166.0,2
2026-09-11,BK1016,汽车服务,行业,-0.03,7.1,-2.05,-0.42,63.8,观察,0,9.0,0
2026-09-11,BK0450,航运港口,行业,-0.65,148.3,-2.49,-0.44,63.8,观察,1.0,34.0,0
2026-09-11,BK0979,低碳冶金,概念,-0.06,14.4,-2.04,-0.43,63.7,观察,0,6.0,0
2026-09-11,BK1053,低价股,概念,-4.54,288.2,-1.72,-1.57,63.7,观察,27.0,163.0,0
2026-09-11,BK0994,空间站概念,概念,-1.9,66.9,-0.87,-2.84,63.6,观察,5.0,19.0,0
2026-09-11,BK1512,生猪养殖,行业,-0.01,45.8,-1.71,-0.01,63.4,观察,1.0,10.0,0
2026-09-11,BK1023,培育钻石,概念,-4.26,150.8,-2.1,-2.82,63.2,观察,5.0,15.0,0
2026-09-11,BK0729,船舶制造,概念,-5.07,164.4,-1.46,-3.08,63.1,观察,2.0,13.0,0
2026-09-11,BK1529,汽车电子电气系统,行业,-0.05,69.2,-1.59,-0.07,62.8,观察,6.0,35.0,0
2026-09-11,BK1283,银行,行业,-3.95,306.3,-1.09,-1.29,62.6,观察,6.0,35.0,0
2026-09-11,BK0475,银行Ⅱ,行业,-3.95,306.3,-1.09,-1.29,62.6,观察,6.0,35.0,0
2026-09-11,BK1006,碳基材料,概念,-1.49,79.7,-1.94,-1.87,62.6,观察,4.0,17.0,0
2026-09-11,BK0925,北交所概念,概念,-1.6,110.1,-1.91,-1.45,62.6,观察,4.0,21.0,0
2026-09-11,BK0856,工业大麻,概念,-1.21,55.4,-1.64,-2.18,62.2,观察,5.0,29.0,0
2026-09-11,BK1524,汽车综合服务,行业,-0.0,5.3,-2.33,-0.08,62.0,观察,0,3.0,0
2026-09-11,BK1402,楼宇设备,行业,-0.01,10.8,-2.52,-0.06,62.0,观察,2.0,14.0,0
2026-09-11,BK1470,房屋建设Ⅲ,行业,-0.98,24.8,-1.43,-3.94,62.0,观察,1.0,7.0,0
2026-09-11,BK1246,房屋建设Ⅱ,行业,-0.98,24.8,-1.43,-3.94,62.0,观察,1.0,7.0,0
2026-09-11,BK0877,PCB,概念,-40.23,2501.3,-0.33,-1.61,62.0,观察,65.0,134.0,0
2026-09-11,BK1478,装修装饰Ⅲ,行业,-1.18,31.0,-1.77,-3.82,61.9,观察,4.0,17.0,0
2026-09-11,BK0725,装修装饰Ⅱ,行业,-1.18,31.0,-1.77,-3.82,61.9,观察,4.0,17.0,0
2026-09-11,BK1024,绿色电力,概念,-12.23,737.4,-0.8,-1.66,61.9,观察,47.0,127.0,0
2026-09-11,BK1352,非运动服装,行业,0.19,33.7,-2.27,0.58,61.8,试探,3.0,36.0,1
2026-09-11,BK1058,地下管网,概念,-1.42,74.1,-1.51,-1.92,61.8,观察,7.0,49.0,0
2026-09-11,BK1288,金属新材料,行业,-0.65,94.2,-1.51,-0.69,61.7,观察,4.0,31.0,0
2026-09-11,BK0950,草甘膦,概念,-0.95,51.0,-2.72,-1.87,61.7,观察,1.0,12.0,0
2026-09-11,BK1609,城商行Ⅲ,行业,-0.98,72.8,-1.32,-1.35,61.6,观察,0,17.0,0
2026-09-11,BK0740,教育,行业,-1.65,35.4,-1.42,-4.65,61.6,观察,3.0,13.0,0
2026-09-11,BK1660,光纤概念,概念,-17.17,1666.0,0.52,-1.03,61.5,观察,31.0,50.0,0
2026-09-11,BK1540,其他家居用品,行业,-0.17,14.6,-1.87,-1.16,61.4,观察,5.0,19.0,0
2026-09-11,BK0708,体育产业,概念,-0.24,126.7,-1.94,-0.19,61.2,观察,13.0,64.0,0
2026-09-11,BK1080,新型城镇化,概念,-0.81,142.4,-1.93,-0.57,61.2,观察,13.0,92.0,0
2026-09-11,BK1390,水务及水治理,行业,-0.79,47.5,-1.94,-1.66,60.8,观察,6.0,45.0,0
2026-09-11,BK1068,净水概念,概念,-1.71,53.0,-1.39,-3.22,60.7,观察,3.0,18.0,0
2026-09-11,BK1618,磁性材料,行业,-0.43,35.0,-1.68,-1.24,60.3,观察,1.0,13.0,0
2026-09-11,BK1454,其他黑色家电,行业,-0.26,6.5,-2.07,-3.98,60.2,观察,1.0,4.0,0
2026-09-11,BK1538,瓷砖地板,行业,-0.56,19.6,-2.42,-2.83,60.0,观察,2.0,10.0,0
2026-09-11,BK1476,化学工程,行业,-0.76,8.6,-1.2,-8.9,60.0,观察,2.0,4.0,0
2026-09-11,BK0914,医废处理,概念,-1.88,41.0,-1.26,-4.58,60.0,观察,5.0,26.0,0
2026-09-11,BK0963,商业航天,概念,-9.06,1743.9,-0.89,-0.52,60.0,观察,72.0,248.0,0
2026-09-11,BK1577,啤酒,行业,-0.12,6.1,-1.67,-2.01,59.9,观察,1.0,6.0,0
2026-09-11,BK1267,造纸,行业,-0.87,26.0,-1.55,-3.34,59.9,观察,3.0,22.0,0
2026-09-11,BK1642,微利股,概念,-1.58,206.6,-2.27,-0.77,59.9,观察,13.0,86.0,0
2026-09-11,BK1585,乳品,行业,1.11,30.6,-3.01,3.61,59.6,试探,2.0,17.0,1
2026-09-11,BK1473,园林工程,行业,0.07,11.2,-2.44,0.67,59.6,试探,2.0,14.0,1
2026-09-11,BK1268,互联网电商,行业,-0.23,24.7,-1.72,-0.92,59.6,观察,3.0,15.0,0
2026-09-11,BK1612,农商行Ⅲ,行业,-0.28,25.5,-2.07,-1.11,59.6,观察,0,10.0,0
2026-09-11,BK1385,航天装备Ⅲ,行业,-1.31,38.6,-0.83,-3.38,59.6,观察,1.0,8.0,0
2026-09-11,BK1232,航天装备Ⅱ,行业,-1.31,38.6,-0.83,-3.38,59.6,观察,1.0,8.0,0
2026-09-11,BK0901,3D摄像头,概念,-1.28,92.1,-0.92,-1.39,59.6,观察,3.0,6.0,0
2026-09-11,BK1098,生物质能发电,概念,-1.88,56.4,-1.8,-3.34,59.6,观察,4.0,29.0,0
2026-09-11,BK0926,湖北自贸,概念,-8.85,261.0,-1.44,-3.39,59.6,观察,5.0,23.0,0
2026-09-11,BK1552,超市,行业,-0.59,48.1,-4.73,-1.22,59.4,观察,0,7.0,0
2026-09-11,BK0996,毛发医疗,概念,-0.91,33.4,-2.04,-2.71,59.3,观察,3.0,17.0,0
2026-09-11,BK1279,非白酒,行业,-0.32,18.8,-1.77,-1.68,59.2,观察,2.0,15.0,0
2026-09-11,BK1151,短剧互动游戏,概念,-1.32,236.0,-0.91,-0.56,59.1,观察,10.0,36.0,0
2026-09-11,BK1336,其他电子Ⅲ,行业,-5.07,173.8,-0.92,-2.92,58.8,观察,5.0,28.0,0
2026-09-11,BK1223,其他电子Ⅱ,行业,-5.07,173.8,-0.92,-2.92,58.8,观察,5.0,28.0,0
2026-09-11,BK1480,机场,行业,0.02,7.7,-2.09,0.28,58.7,试探,0,5.0,1
2026-09-11,BK0622,地热能,概念,-2.82,48.4,-1.62,-5.84,58.6,观察,2.0,7.0,0
2026-09-11,BK1630,昨日首板,概念,-11.92,376.5,0.92,-3.16,58.6,观察,14.0,16.0,0
2026-09-11,BK1578,其他酒类,行业,-0.19,12.7,-1.83,-1.52,58.3,观察,1.0,9.0,0
2026-09-11,BK1392,工程机械器件,行业,0.07,9.2,-2.08,0.79,58.2,试探,1.0,11.0,1
2026-09-11,BK1474,钢结构,行业,-0.28,9.5,-2.13,-2.94,58.2,观察,1.0,9.0,0
2026-09-11,BK0421,铁路公路,行业,-1.21,38.8,-1.55,-3.13,58.2,观察,4.0,32.0,0
2026-09-11,BK1116,抗菌面料,概念,-0.53,20.8,-2.1,-2.54,58.0,观察,1.0,15.0,0
2026-09-11,BK1345,商业地产,行业,0.07,12.5,-2.2,0.54,57.9,试探,0,12.0,1
2026-09-11,BK1050,昨日涨停_含一字,概念,-14.22,488.7,1.02,-2.91,57.7,观察,20.0,20.0,0
