date,sector_id,name,type,main_net_yi,turnover_yi,pct_chg,main_ratio,hotscore,life,up_cnt,down_cnt,fund_streak
2026-09-17,BK1489,快递,行业,1.15,15.0,3.32,7.71,83.8,观察,4.0,0,1
2026-09-17,BK1510,其他养殖,行业,0.69,6.3,5.13,10.9,83.7,形成,3.0,0,2
2026-09-17,BK0947,屏下摄像,概念,17.57,188.6,1.3,9.32,83.6,观察,7.0,2.0,2
2026-09-17,BK1121,第四代半导体,概念,1.1,39.4,0.83,2.78,83.6,强势延续,2.0,1.0,2
2026-09-17,BK1495,生活用纸,行业,2.45,12.4,0.75,19.78,83.2,强化,6.0,3.0,3
2026-09-17,BK1029,汽车整车,概念,7.76,108.9,1.88,7.12,83.0,观察,20.0,5.0,1
2026-09-17,BK1145,机器人执行器,概念,5.88,131.6,1.47,4.47,83.0,观察,30.0,7.0,1
2026-09-17,BK1529,汽车电子电气系统,行业,7.19,81.8,1.6,8.78,82.9,试探,29.0,13.0,1
2026-09-17,BK1520,综合乘用车,行业,2.62,19.0,1.49,13.81,82.9,强化,2.0,3.0,3
2026-09-17,BK0664,婴童概念,概念,7.28,224.8,0.87,3.24,82.7,形成,109.0,49.0,2
2026-09-17,BK1341,房产租赁经纪,行业,1.12,14.5,5.28,7.71,82.5,观察,2.0,1.0,1
2026-09-17,BK0807,共享经济,概念,0.94,30.7,1.08,3.06,82.0,强化,12.0,8.0,3
2026-09-17,BK1127,AI芯片,概念,27.02,466.3,-0.05,5.79,81.9,形成,14.0,25.0,2
2026-09-17,BK0481,汽车零部件,行业,30.4,457.3,1.33,6.65,81.4,试探,195.0,76.0,1
2026-09-17,BK1038,光学光电子,行业,20.24,546.0,0.9,3.71,81.4,观察,53.0,41.0,1
2026-09-17,BK1443,橡胶助剂,行业,0.63,27.0,1.14,2.32,81.3,强化,1.0,1.0,3
2026-09-17,BK0458,仪器仪表,行业,3.96,146.6,0.54,2.7,81.1,观察,33.0,31.0,1
2026-09-17,BK1251,个护用品,行业,2.42,13.7,0.55,17.74,81.1,强化,8.0,5.0,3
2026-09-17,BK1395,机床工具,行业,1.1,28.1,1.47,3.9,81.0,观察,15.0,4.0,1
2026-09-17,BK0984,华为汽车,概念,16.58,324.7,0.85,5.11,81.0,试探,67.0,55.0,1
2026-09-17,BK0643,上海自贸,概念,6.34,89.3,1.2,7.1,81.0,试探,22.0,11.0,1
2026-09-17,BK1400,制冷空调设备,行业,5.34,81.0,1.16,6.59,80.9,观察,13.0,6.0,1
2026-09-17,BK1531,商用载客车,行业,0.82,9.1,3.05,8.93,80.5,形成,4.0,1.0,2
2026-09-17,BK0957,拼多多概念,概念,2.54,47.0,1.23,5.4,80.5,强化,21.0,7.0,3
2026-09-17,BK1211,汽车,行业,37.08,573.9,1.35,6.46,80.4,试探,235.0,87.0,1
2026-09-17,BK1262,乘用车,行业,4.79,62.3,1.57,7.69,80.4,观察,5.0,3.0,1
2026-09-17,BK1044,生物制品,行业,2.96,111.6,1.49,2.65,80.2,观察,48.0,9.0,1
2026-09-17,BK1525,车身附件及饰件,行业,3.01,64.0,1.3,4.71,79.9,试探,29.0,14.0,1
2026-09-17,BK1592,通信线缆及配套,行业,1.02,578.4,0.13,0.18,79.9,强势延续,6.0,7.0,2
2026-09-17,BK1296,视频媒体,行业,0.55,25.5,6.58,2.18,79.6,观察,1.0,0,1
2026-09-17,BK0948,MicroLED,概念,22.92,354.0,0.21,6.48,79.6,观察,18.0,20.0,1
2026-09-17,BK1208,建筑材料,行业,10.46,466.6,0.4,2.24,79.5,强化,37.0,37.0,3
2026-09-17,BK0959,数字阅读,概念,0.86,49.5,0.93,1.73,79.5,形成,11.0,7.0,2
2026-09-17,BK1326,半导体设备,行业,2.78,385.5,0.41,0.72,79.3,强势延续,8.0,17.0,2
2026-09-17,BK1099,轮毂电机,概念,0.26,7.6,2.51,3.47,79.3,观察,9.0,0,1
2026-09-17,BK1141,混合现实,概念,18.05,328.2,1.24,5.5,78.9,观察,17.0,17.0,1
2026-09-17,BK1016,汽车服务,行业,0.74,6.2,3.13,12.05,78.7,试探,9.0,0,1
2026-09-17,BK1354,鞋帽及其他,行业,0.59,9.8,1.97,6.0,78.4,试探,9.0,2.0,1
2026-09-17,BK1100,减速器,概念,14.63,232.3,1.21,6.3,78.4,试探,61.0,27.0,1
2026-09-17,BK1295,其他数字媒体,行业,0.14,10.2,0.79,1.36,78.2,强化,2.0,0,3
2026-09-17,BK1482,航运,行业,7.15,117.3,2.21,6.09,78.1,试探,14.0,4.0,1
2026-09-17,BK0622,地热能,概念,1.22,47.9,0.91,2.55,77.8,强化,4.0,5.0,3
2026-09-17,BK1106,创新药,概念,7.89,515.6,0.88,1.53,77.7,观察,156.0,42.0,1
2026-09-17,BK1074,托育服务,概念,0.34,8.1,1.51,4.17,77.6,观察,4.0,2.0,1
2026-09-17,BK0580,LED概念,概念,15.9,662.5,0.07,2.4,77.2,观察,41.0,49.0,1
2026-09-17,BK1289,大众出版,行业,0.06,33.4,2.18,0.19,77.1,观察,14.0,3.0,1
2026-09-17,BK1657,病原体防治,概念,5.74,323.4,1.14,1.78,77.1,试探,129.0,31.0,1
2026-09-17,BK1143,空间计算,概念,4.95,74.4,1.14,6.66,77.0,试探,14.0,9.0,1
2026-09-17,BK1014,发电机概念,概念,1.34,37.5,1.55,3.57,77.0,试探,17.0,6.0,1
2026-09-17,BK1216,医药生物,行业,15.76,908.2,0.88,1.73,76.9,试探,361.0,129.0,2
2026-09-17,BK1218,出版,行业,0.38,49.7,2.03,0.77,76.9,试探,19.0,8.0,1
2026-09-17,BK0656,智能电视,概念,2.19,32.4,0.41,6.78,76.8,观察,8.0,4.0,1
2026-09-17,BK1298,文字媒体,行业,0.92,19.8,0.82,4.66,76.3,试探,2.0,0,1
2026-09-17,BK0889,医美概念,概念,18.05,270.3,0.79,6.68,76.1,试探,54.0,22.0,2
2026-09-17,BK1045,房地产服务,行业,0.89,23.2,1.59,3.82,75.8,试探,12.0,3.0,1
2026-09-17,BK1160,柔性屏(折叠屏),概念,5.94,813.0,0.11,0.73,75.8,强势延续,36.0,51.0,2
2026-09-17,BK0847,影视概念,概念,1.95,155.5,1.37,1.25,75.7,试探,50.0,13.0,1
2026-09-17,BK0839,知识产权,概念,2.81,135.4,1.07,2.08,75.6,试探,28.0,15.0,1
2026-09-17,BK0865,电子烟,概念,1.16,382.9,0.99,0.3,75.6,观察,27.0,25.0,1
2026-09-17,BK1599,其他医疗服务,行业,0.14,10.5,1.32,1.29,75.5,强化,3.0,2.0,3
2026-09-17,BK1603,体外诊断,行业,1.47,26.6,1.27,5.55,75.4,试探,37.0,2.0,1
2026-09-17,BK1069,智慧灯杆,概念,19.64,186.9,0.24,10.51,75.4,试探,13.0,14.0,1
2026-09-17,BK1700,密集调研,概念,7.57,391.6,0.28,1.93,75.3,观察,12.0,10.0,1
2026-09-17,BK1545,特种纸,行业,0.08,21.0,0.98,0.37,75.1,强化,9.0,5.0,4
2026-09-17,BK1408,机器人,行业,4.55,83.2,0.64,5.47,75.0,试探,14.0,8.0,1
2026-09-17,BK1182,智谱AI概念,概念,27.36,159.1,0.68,17.19,75.0,试探,18.0,17.0,1
2026-09-17,BK1538,瓷砖地板,行业,0.36,14.9,1.02,2.41,74.9,强化,8.0,4.0,3
2026-09-17,BK0729,船舶制造,概念,4.67,147.5,1.48,3.17,74.8,试探,13.0,2.0,1
2026-09-17,BK1053,低价股,概念,13.86,258.0,0.42,5.37,74.7,强化,106.0,81.0,3
2026-09-17,BK0450,航运港口,行业,5.33,147.4,1.14,3.61,74.5,试探,22.0,11.0,1
2026-09-17,BK1264,商用车,行业,1.07,29.7,1.54,3.58,74.5,试探,12.0,2.0,1
2026-09-17,BK1327,分立器件,行业,0.02,212.3,0.48,0.01,74.4,观察,10.0,7.0,1
2026-09-17,BK1172,AI语料,概念,1.63,156.0,0.83,1.05,74.2,试探,26.0,10.0,1
2026-09-17,BK1035,美容护理,行业,2.92,30.9,0.34,9.45,73.8,形成,18.0,15.0,2
2026-09-17,BK1291,电视广播Ⅲ,行业,0.25,15.5,1.45,1.61,73.8,试探,13.0,0,1
2026-09-17,BK1219,电视广播Ⅱ,行业,0.25,15.5,1.45,1.61,73.8,试探,13.0,0,1
2026-09-17,BK1292,广告媒体,行业,0.2,5.9,1.8,3.34,73.7,试探,2.0,1.0,1
2026-09-17,BK0856,工业大麻,概念,1.45,54.0,0.72,2.69,73.7,试探,20.0,12.0,1
2026-09-17,BK1175,玻璃基板,概念,8.2,731.0,0.12,1.12,73.6,观察,23.0,35.0,1
2026-09-17,BK0881,3D玻璃,概念,0.22,152.8,0.57,0.14,73.6,观察,10.0,5.0,1
2026-09-17,BK0545,通用设备,行业,13.15,633.5,0.25,2.08,73.5,试探,133.0,119.0,1
2026-09-17,BK0675,病毒防治,概念,1.38,153.7,1.13,0.9,73.5,试探,85.0,19.0,1
2026-09-17,BK1519,电动乘用车,行业,2.17,43.3,1.72,5.01,73.4,试探,3.0,0,1
2026-09-17,BK1131,同步磁阻电机,概念,0.45,12.8,0.52,3.49,73.4,试探,6.0,1.0,1
2026-09-17,BK1146,减肥药,概念,0.66,132.4,0.9,0.5,73.3,观察,30.0,12.0,1
2026-09-17,BK0859,超清视频,概念,7.22,660.5,0.27,1.09,73.2,观察,45.0,51.0,1
2026-09-17,BK0685,举牌,概念,0.26,19.5,0.13,1.32,73.1,形成,9.0,7.0,2
2026-09-17,BK1263,摩托车及其他,行业,0.07,18.4,0.57,0.4,72.6,观察,14.0,6.0,1
2026-09-17,BK0486,传媒,行业,2.01,368.4,1.3,0.55,72.5,试探,97.0,27.0,1
2026-09-17,BK1672,破发股,概念,6.67,637.1,0.53,1.05,72.5,试探,433.0,302.0,1
2026-09-17,BK1642,微利股,概念,1.11,190.1,1.03,0.58,72.5,试探,57.0,42.0,1
2026-09-17,BK1094,钙钛矿电池,概念,15.71,260.2,-0.35,6.04,72.2,观察,19.0,28.0,1
2026-09-17,BK1557,培训教育,行业,0.19,17.2,2.39,1.09,72.1,试探,11.0,1.0,1
2026-09-17,BK1429,食品及饲料添加剂,行业,0.06,34.6,2.29,0.16,72.1,观察,19.0,6.0,1
2026-09-17,BK0708,体育产业,概念,3.66,117.6,0.57,3.11,71.9,试探,50.0,21.0,1
2026-09-17,BK1078,肝炎概念,概念,1.11,145.8,1.05,0.76,71.9,试探,44.0,11.0,1
2026-09-17,BK1155,小米汽车,概念,7.59,598.9,0.66,1.27,71.7,试探,65.0,41.0,1
2026-09-17,BK0885,VPN,概念,1.01,80.7,0.32,1.25,71.7,观察,9.0,8.0,1
2026-09-17,BK1224,纺织制造,行业,0.5,24.4,0.79,2.03,71.5,试探,20.0,12.0,1
2026-09-17,BK1101,先进封装,概念,0.76,1245.7,-0.14,0.06,71.4,强势延续,32.0,56.0,2
2026-09-17,BK1585,乳品,行业,1.82,22.4,1.09,8.12,71.3,形成,18.0,1.0,2
2026-09-17,BK0996,毛发医疗,概念,0.16,34.1,0.85,0.46,71.3,形成,11.0,9.0,2
2026-09-17,BK1528,其他汽车零部件,行业,1.74,61.7,0.96,2.82,71.2,试探,40.0,15.0,1
2026-09-17,BK1134,算力概念,概念,17.83,2013.0,0.12,0.89,71.1,试探,114.0,127.0,1
2026-09-17,BK1102,空气能热泵,概念,4.83,154.0,0.72,3.14,71.1,试探,20.0,15.0,1
2026-09-17,BK1222,影视院线,行业,0.05,52.0,1.25,0.09,71.0,试探,15.0,3.0,1
2026-09-17,BK1752,2026中报预减,概念,7.57,442.9,0.2,1.71,71.0,试探,104.0,101.0,1
2026-09-17,BK1093,汽车一体化压铸,概念,1.35,55.5,0.86,2.44,70.9,试探,19.0,9.0,1
2026-09-17,BK0666,苹果概念,概念,2.93,1173.6,0.21,0.25,70.6,观察,51.0,75.0,1
2026-09-17,BK1225,服装家纺,行业,1.36,51.4,1.07,2.65,70.5,试探,39.0,19.0,1
2026-09-17,BK0892,乳业,概念,4.76,56.8,1.1,8.38,70.5,试探,25.0,7.0,1
2026-09-17,BK1504,粮油加工,行业,3.79,33.9,2.21,11.19,70.2,试探,6.0,2.0,1
2026-09-17,BK0853,电子竞技,概念,17.61,219.3,0.34,8.03,70.2,试探,16.0,15.0,1
2026-09-17,BK0501,次新股,概念,8.98,586.1,-0.25,1.53,70.2,观察,55.0,102.0,1
2026-09-17,BK1210,交通运输,行业,6.63,237.6,0.63,2.79,70.0,试探,78.0,46.0,1
2026-09-17,BK1407,工控设备,行业,0.08,73.9,0.68,0.11,69.9,形成,16.0,15.0,2
2026-09-17,BK1282,饮料乳品,行业,1.96,34.5,0.81,5.7,69.7,形成,22.0,5.0,2
2026-09-17,BK1421,钛白粉,行业,0.49,9.0,0.79,5.46,69.7,形成,3.0,3.0,2
2026-09-17,BK1072,中俄贸易概念,概念,5.39,130.3,0.53,4.14,69.7,试探,49.0,31.0,1
2026-09-17,BK1652,新消费,概念,1.0,128.2,1.18,0.78,69.7,试探,58.0,23.0,1
2026-09-17,BK1518,种子,行业,2.82,76.2,7.86,3.69,69.6,试探,10.0,0,1
2026-09-17,BK0990,快递概念,概念,1.19,54.7,0.35,2.18,69.6,形成,23.0,13.0,2
2026-09-17,BK0906,流感,概念,0.64,245.0,1.03,0.26,69.6,试探,92.0,29.0,1
2026-09-17,BK1089,汽车热管理,概念,1.94,208.4,0.55,0.93,69.5,试探,57.0,41.0,1
2026-09-17,BK1056,幽门螺杆菌概念,概念,0.14,78.0,0.82,0.18,69.4,试探,46.0,12.0,1
2026-09-17,BK1352,非运动服装,行业,1.3,30.4,1.14,4.28,69.2,试探,25.0,12.0,1
2026-09-17,BK1594,化学制剂,行业,0.55,201.7,1.01,0.27,69.2,试探,87.0,23.0,1
2026-09-17,BK1184,人形机器人,概念,0.78,1303.9,0.6,0.06,69.0,观察,173.0,118.0,1
2026-09-17,BK1587,电信运营商,行业,0.86,13.2,0.17,6.51,68.9,观察,1.0,2.0,1
2026-09-17,BK1018,橡胶,行业,0.32,61.8,-0.24,0.51,68.9,形成,9.0,13.0,3
2026-09-17,BK1546,电商服务,行业,0.22,8.1,1.14,2.73,68.7,试探,7.0,1.0,1
2026-09-17,BK0940,网红经济,概念,6.15,273.6,1.14,2.25,68.7,试探,96.0,34.0,1
2026-09-17,BK0907,转基因,概念,0.98,82.6,3.68,1.18,68.6,试探,15.0,5.0,1
2026-09-17,BK1712,医药医疗风格,概念,0.64,407.0,0.45,0.16,68.6,试探,65.0,33.0,1
2026-09-17,BK1602,诊断服务,行业,-0.13,10.9,1.1,-1.16,68.4,撤退,3.0,1.0,0
2026-09-17,BK1307,电机Ⅲ,行业,0.76,28.4,0.78,2.67,68.3,试探,19.0,7.0,1
2026-09-17,BK1030,电机Ⅱ,行业,0.76,28.4,0.78,2.67,68.3,试探,19.0,7.0,1
2026-09-17,BK1566,检测服务,行业,1.39,23.2,-0.01,6.0,68.2,试探,8.0,15.0,1
2026-09-17,BK0470,造纸印刷,概念,0.2,41.3,0.87,0.48,68.1,试探,27.0,13.0,1
2026-09-17,BK1086,粮食概念,概念,6.12,163.3,3.26,3.75,67.8,试探,33.0,4.0,1
2026-09-17,BK1522,其他运输设备,行业,-0.08,6.3,1.32,-1.2,67.6,观察,10.0,1.0,0
2026-09-17,BK1398,其他通用设备,行业,6.24,140.3,-0.29,4.45,67.5,试探,25.0,32.0,1
2026-09-17,BK1604,医疗耗材,行业,0.7,48.9,0.42,1.42,67.5,试探,35.0,20.0,1
2026-09-17,BK1350,其他纺织,行业,0.18,10.7,0.64,1.71,67.5,试探,10.0,5.0,1
2026-09-17,BK1185,冰雪经济,概念,3.05,90.5,1.14,3.37,67.5,试探,32.0,10.0,1
2026-09-17,BK0429,交运设备,概念,3.61,89.6,0.14,4.02,67.4,试探,28.0,21.0,1
2026-09-17,BK1058,地下管网,概念,2.68,59.8,0.39,4.47,67.4,试探,23.0,26.0,1
2026-09-17,BK1530,商用载货车,行业,0.25,20.6,0.7,1.21,67.2,试探,8.0,1.0,1
2026-09-17,BK1025,预制菜概念,概念,4.61,109.3,0.9,4.22,67.2,试探,43.0,21.0,1
2026-09-17,BK0722,虚拟现实,概念,3.7,924.0,0.25,0.4,67.2,试探,111.0,101.0,1
2026-09-17,BK0954,盲盒经济,概念,0.92,51.5,1.66,1.79,67.2,试探,10.0,2.0,1
2026-09-17,BK1299,影视动漫制作,行业,-0.18,46.6,1.26,-0.39,67.1,观察,12.0,2.0,0
2026-09-17,BK1527,轮胎轮毂,行业,0.36,16.9,1.0,2.13,66.9,试探,13.0,6.0,1
2026-09-17,BK1080,新型城镇化,概念,4.25,131.0,0.5,3.25,66.9,试探,61.0,38.0,1
2026-09-17,BK0837,互联网医疗,概念,16.05,297.8,-0.06,5.39,66.8,试探,46.0,47.0,1
2026-09-17,BK1171,碳纤维,概念,2.78,211.9,-0.54,1.31,66.8,形成,15.0,30.0,2
2026-09-17,BK1644,微盘精选,概念,0.13,18.5,1.1,0.72,66.8,试探,41.0,6.0,1
2026-09-17,BK1543,娱乐用品,行业,0.01,14.6,1.67,0.06,66.7,试探,12.0,4.0,1
2026-09-17,BK0825,新零售,概念,23.87,409.6,0.8,5.83,66.6,试探,94.0,53.0,2
2026-09-17,BK0425,工程建设,概念,2.71,157.7,0.23,1.72,66.6,试探,32.0,31.0,1
2026-09-17,BK1266,文娱用品,行业,0.06,17.5,1.58,0.34,66.4,试探,16.0,5.0,1
2026-09-17,BK1244,小家电,行业,-0.06,18.3,1.15,-0.33,66.3,观察,18.0,5.0,0
2026-09-17,BK0422,物流,行业,0.89,39.6,0.77,2.25,66.2,试探,32.0,14.0,1
2026-09-17,BK1582,烘焙食品,行业,0.18,5.8,1.39,3.04,66.2,试探,7.0,2.0,1
2026-09-17,BK0601,海工装备,概念,24.46,673.4,-0.3,3.63,66.1,试探,35.0,54.0,1
2026-09-17,BK1109,供销社概念,概念,2.95,73.5,1.23,4.01,66.1,试探,14.0,7.0,1
2026-09-17,BK0974,化妆品概念,概念,1.59,58.7,0.77,2.71,66.1,试探,45.0,19.0,1
2026-09-17,BK1521,摩托车,行业,0.15,12.1,-0.35,1.23,66.0,观察,4.0,5.0,1
2026-09-17,BK1158,微盘股,概念,0.43,175.5,1.12,0.24,66.0,试探,332.0,60.0,1
2026-09-17,BK1115,跨境电商,概念,0.76,294.7,0.85,0.26,65.9,试探,115.0,52.0,1
2026-09-17,BK0951,刀片电池,概念,1.76,75.3,-0.18,2.34,65.7,观察,5.0,11.0,1
2026-09-17,BK1383,航海装备Ⅲ,行业,4.0,83.6,0.9,4.79,65.6,试探,6.0,3.0,1
2026-09-17,BK1230,航海装备Ⅱ,行业,4.0,83.6,0.9,4.79,65.6,试探,6.0,3.0,1
2026-09-17,BK1411,非金属材料Ⅲ,行业,0.04,65.8,-0.15,0.06,65.5,观察,6.0,9.0,1
2026-09-17,BK1020,非金属材料Ⅱ,行业,0.04,65.8,-0.15,0.06,65.5,观察,6.0,9.0,1
2026-09-17,BK1189,腾讯云,概念,3.55,135.0,-0.01,2.63,65.5,试探,8.0,12.0,1
2026-09-17,BK1316,光伏辅材,行业,1.24,34.1,-0.38,3.64,65.4,试探,4.0,15.0,1
2026-09-17,BK1598,疫苗,行业,0.16,23.1,0.88,0.67,65.4,试探,10.0,2.0,1
2026-09-17,BK1304,锂电专用设备,行业,0.15,32.7,-0.34,0.45,65.3,形成,7.0,12.0,2
2026-09-17,BK1256,农产品加工,行业,3.6,71.2,1.55,5.06,65.2,试探,20.0,6.0,1
2026-09-17,BK1562,人工景区,行业,0.88,10.7,2.91,8.2,65.2,试探,5.0,0,1
2026-09-17,BK1267,造纸,行业,-0.03,29.1,0.85,-0.11,65.2,观察,17.0,8.0,0
2026-09-17,BK0803,股权转让,概念,2.25,62.7,0.58,3.58,65.1,试探,22.0,19.0,1
2026-09-17,BK1349,棉纺,行业,-0.03,6.5,0.66,-0.49,65.0,观察,5.0,3.0,0
2026-09-17,BK1629,AI应用,概念,5.22,926.6,0.25,0.56,64.9,试探,151.0,148.0,1
2026-09-17,BK1317,光伏加工设备,行业,0.64,33.1,0.15,1.94,64.8,试探,4.0,5.0,1
2026-09-17,BK0552,机构重仓,概念,12.32,3693.0,0.05,0.33,64.8,试探,478.0,574.0,1
2026-09-17,BK0436,纺织服饰,行业,0.8,91.1,0.64,0.88,64.7,试探,60.0,43.0,1
2026-09-17,BK1290,教育出版,行业,0.32,16.4,1.77,1.95,64.7,试探,5.0,5.0,1
2026-09-17,BK1097,TOPCon电池,概念,1.88,161.7,-0.09,1.16,64.7,试探,14.0,26.0,1
2026-09-17,BK0498,AB股,概念,20.09,224.2,0.14,8.96,64.6,试探,35.0,35.0,1
2026-09-17,BK1300,院线,行业,0.23,5.4,1.23,4.23,64.5,试探,3.0,1.0,1
2026-09-17,BK1406,印刷包装机械,行业,0.1,5.4,0.69,1.83,64.4,试探,8.0,3.0,1
2026-09-17,BK1392,工程机械器件,行业,1.19,18.0,0.01,6.64,64.3,试探,6.0,7.0,1
2026-09-17,BK0993,宠物经济,概念,0.28,71.3,0.82,0.4,64.2,试探,49.0,21.0,1
2026-09-17,BK0888,农业种植,概念,2.86,235.3,2.25,1.22,64.1,试探,70.0,16.0,1
2026-09-17,BK1261,种植业,行业,2.15,137.1,5.06,1.57,63.9,试探,21.0,0,1
2026-09-17,BK1451,厨房电器,行业,0.35,6.8,-1.19,5.16,63.9,形成,2.0,3.0,2
2026-09-17,BK1043,专业服务,行业,1.5,28.0,-0.11,5.36,63.7,试探,13.0,20.0,1
2026-09-17,BK1441,其他橡胶制品,行业,0.43,11.2,-0.28,3.84,63.7,试探,6.0,8.0,1
2026-09-17,BK1041,医疗器械,行业,0.07,130.2,0.52,0.05,63.7,试探,91.0,46.0,1
2026-09-17,BK1457,厨房小家电,行业,-0.05,7.8,1.16,-0.65,63.7,观察,8.0,2.0,0
2026-09-17,BK1188,DeepSeek概念,概念,3.85,1009.1,-0.05,0.38,63.6,试探,108.0,147.0,1
2026-09-17,BK0895,维生素,概念,0.22,56.5,0.83,0.39,63.5,试探,25.0,7.0,1
2026-09-17,BK1372,冶钢辅料,行业,0.67,11.0,0.36,6.08,63.4,试探,1.0,3.0,1
2026-09-17,BK0864,氢能源,概念,13.83,966.0,-0.09,1.43,63.4,试探,102.0,177.0,1
2026-09-17,BK1260,渔业,行业,0.54,8.5,0.7,6.36,63.3,试探,6.0,1.0,1
2026-09-17,BK1595,原料药,行业,-0.72,82.5,1.39,-0.88,63.2,观察,37.0,9.0,0
2026-09-17,BK1474,钢结构,行业,0.12,7.5,0.75,1.57,63.1,试探,4.0,4.0,1
2026-09-17,BK1472,基建市政工程,行业,2.38,36.5,0.14,6.51,63.0,试探,13.0,14.0,1
2026-09-17,BK1247,基础建设,行业,2.36,43.6,0.23,5.42,62.9,试探,22.0,20.0,1
2026-09-17,BK0421,铁路公路,行业,0.67,30.4,0.2,2.19,62.9,试探,17.0,14.0,1
2026-09-17,BK1396,金属制品,行业,0.43,144.7,0.08,0.3,62.9,试探,44.0,35.0,1
2026-09-17,BK1337,品牌消费电子,行业,0.08,20.5,0.45,0.37,62.9,试探,5.0,6.0,1
2026-09-17,BK0525,参股银行,概念,3.42,867.5,0.48,0.39,62.9,试探,119.0,94.0,1
2026-09-17,BK0671,彩票概念,概念,0.47,29.2,0.56,1.63,62.9,试探,14.0,6.0,1
2026-09-17,BK1119,PLC概念,概念,-0.36,38.9,0.5,-0.93,62.8,观察,7.0,3.0,0
2026-09-17,BK1209,建筑装饰,行业,0.71,244.8,0.31,0.29,62.7,试探,79.0,67.0,1
2026-09-17,BK0465,化学制药,行业,-0.18,284.2,1.12,-0.06,62.7,观察,124.0,32.0,0
2026-09-17,BK1608,中药Ⅲ,行业,0.41,79.2,0.42,0.51,62.6,试探,39.0,23.0,1
2026-09-17,BK1040,中药Ⅱ,行业,0.41,79.2,0.42,0.51,62.6,试探,39.0,23.0,1
2026-09-17,BK0886,智慧政务,概念,3.25,188.7,0.13,1.72,62.6,试探,38.0,50.0,1
2026-09-17,BK1537,成品家居,行业,-0.07,13.2,0.28,-0.51,62.5,观察,9.0,6.0,0
2026-09-17,BK0520,社保重仓,概念,0.04,30.1,0.13,0.13,62.5,试探,11.0,7.0,1
2026-09-17,BK1554,商业物业经营,行业,0.6,14.7,0.6,4.12,62.3,试探,12.0,5.0,1
2026-09-17,BK0949,氦气概念,概念,1.95,114.0,-0.18,1.71,62.3,试探,6.0,11.0,1
2026-09-17,BK1310,配电设备,行业,0.11,35.4,-0.3,0.32,62.0,形成,9.0,19.0,2
2026-09-17,BK0967,水产概念,概念,0.9,40.8,1.2,2.2,62.0,试探,12.0,5.0,1
2026-09-17,BK1659,精准诊断,概念,-0.77,104.0,1.28,-0.74,62.0,观察,48.0,13.0,0
2026-09-17,BK1498,品牌化妆品,行业,0.5,11.1,0.49,4.51,61.9,试探,6.0,2.0,1
2026-09-17,BK1517,食用菌,行业,0.23,6.3,2.01,3.63,61.9,试探,4.0,0,1
2026-09-17,BK1483,高速公路,行业,0.05,12.5,0.04,0.37,61.9,强化,8.0,9.0,4
